SiteID,Taxon ID,Scientific name,Sc,V,I,F,N,P,Se,No of guilds
34,6009313,Thraupis episcopus,0,0,1,1,0,0,0,2
34,6009336,Anisognathus somptuosus,0,0,1,1,0,0,0,2
34,6009357,Euphonia laniirostris,0,0,1,1,0,0,0,2
34,6009370,Euphonia xanthogaster,0,0,0,1,0,0,0,1
34,6009379,Chlorochrysa phoenicotis,0,0,1,1,0,0,0,2
34,6009395,Tangara arthus,0,0,0,1,0,0,0,1
34,6009396,Tangara icterocephala,0,0,0,1,1,0,0,2
34,6009399,Tangara parzudakii,0,0,1,1,0,0,0,2
34,6009404,Tangara rufigula,0,0,1,1,0,0,0,2
34,6009405,Tangara gyrola,0,0,0,1,0,0,0,1
34,6009414,Tangara ruficervix,0,0,1,1,0,0,0,2
34,6009415,Tangara labradorides,0,0,1,1,0,0,0,2
34,6009422,Tangara nigroviridis,0,0,0,1,0,0,0,1
34,6009585,Diglossa albilatera,0,0,0,0,1,0,0,1
34,6009630,Saltator grossus,0,0,1,0,0,0,1,2
34,6009633,Saltator maximus,0,0,0,1,1,1,0,3
34,6009634,Saltator atripennis,0,0,0,1,0,0,0,1
34,6009661,Psarocolius angustifrons,0,1,1,0,1,0,0,3
34,60030149,Thamnophilus atrinucha,0,0,1,0,0,0,0,1
34,60031102,Phaethornis striigularis,0,0,1,0,1,0,0,2
34,60031106,Amazilia tzacatl,0,0,1,0,1,0,0,2
34,60031150,Pyriglena leuconota,0,1,1,0,0,0,0,2
34,60031303,Amaurospiza concolor,0,0,1,0,0,1,1,3
34,60031946,Lepidocolaptes lacrymiger,0,0,1,0,0,0,0,1
34,60032248,Dendrocincla fuliginosa,0,1,1,0,0,0,0,2
34,60032468,Pteroglossus torquatus,0,0,0,1,0,0,0,1
34,60032577,Zimmerius chrysops,0,0,1,1,0,0,0,2
35,60014,Tinamus major,0,0,0,1,0,0,1,2
35,600578,Melanerpes cruentatus,0,0,1,1,0,0,0,2
35,600676,Piculus flavigula,0,0,1,0,0,0,0,1
35,600693,Celeus grammicus,0,0,1,1,0,0,0,2
35,600699,Celeus flavus,0,0,1,0,0,0,0,1
35,600701,Celeus torquatus,0,0,1,0,0,0,1,2
35,600704,Dryocopus lineatus,0,0,1,0,0,0,0,1
35,600884,Galbula albirostris,0,0,1,0,0,0,0,1
35,600893,Galbula dea,0,0,1,0,0,0,0,1
35,600894,Jacamerops aureus,0,0,1,0,0,0,0,1
35,600925,Monasa morphoeus,0,1,1,0,0,0,0,2
35,6001001,Pharomachrus pavoninus,0,0,0,1,0,0,0,1
35,6001018,Trogon rufus,0,0,1,1,0,0,0,2
35,6001312,Piaya cayana,0,0,1,0,0,0,0,1
35,6001598,Pyrrhura melanura,0,0,0,1,0,0,0,1
35,6001627,Brotogeris chrysoptera,0,0,0,0,1,0,0,1
35,6001639,Pionites melanocephalus,0,0,0,0,1,0,1,2
35,6001644,Pyrilia barrabandi,0,0,0,1,0,0,1,2
35,6001653,Pionus menstruus,0,0,0,1,1,0,1,3
35,6001659,Pionus fuscus,0,0,0,0,0,0,1,1
35,6001685,Amazona farinosa,0,0,0,1,0,0,1,2
35,6001805,Phaethornis superciliosus,0,0,1,0,1,0,0,2
35,6001819,Phaethornis ruber,0,0,1,0,1,0,0,2
35,6001899,Thalurania furcata,0,0,1,0,1,0,0,2
35,6002488,Patagioenas plumbea,0,0,0,1,0,0,1,2
35,6002489,Patagioenas subvinacea,0,0,0,1,0,0,0,1
35,6002602,Geotrygon montana,0,0,1,1,0,0,1,3
35,6003349,Harpagus bidentatus,0,1,1,0,0,0,0,2
35,6004046,Mionectes oleagineus,0,0,0,1,0,0,0,1
35,6004092,Todirostrum chrysocrotaphum,0,0,1,0,0,0,0,1
35,6004095,Corythopis torquatus,0,0,1,0,0,0,0,1
35,6004129,Tyrannulus elatus,0,0,1,1,0,0,0,2
35,6004130,Myiopagis gaimardii,0,0,1,1,0,0,0,2
35,6004131,Myiopagis caniceps,0,0,1,1,0,0,0,2
35,6004225,Tolmomyias assimilis,0,0,1,0,0,0,0,1
35,6004233,Platyrinchus platyrhynchos,0,0,1,0,0,0,0,1
35,6004248,Terenotriccus erythrurus,0,0,1,0,0,0,0,1
35,6004375,Rhytipterna simplex,0,0,1,1,0,0,0,2
35,6004379,Sirystes sibilator,0,0,1,1,0,0,0,2
35,6004405,Ramphotrigon ruficauda,0,0,1,1,0,0,0,2
35,6004424,Conopias parvus,0,0,1,0,0,0,0,1
35,6004441,Schiffornis turdina,0,0,1,1,0,0,0,2
35,6004451,Pachyramphus marginatus,0,0,1,1,0,0,0,2
35,6004498,Lipaugus vociferans,0,0,1,1,0,0,0,2
35,6004510,Xipholena punicea,0,0,0,1,0,0,0,1
35,6004536,Pipra erythrocephala,0,0,1,1,0,0,0,2
35,6004539,Pipra cornuta,0,0,0,1,0,0,0,1
35,6004540,Pipra pipra,0,0,1,1,0,0,0,2
35,6004573,Heterocercus flavivertex,0,0,1,1,0,0,0,2
35,6004580,Tyranneutes stolzmanni,0,0,0,1,0,0,0,1
35,6004584,Piprites chloris,0,0,1,0,0,0,0,1
35,6004585,Cymbilaimus lineatus,0,0,1,0,0,0,0,1
35,6004610,Thamnophilus aethiops,0,0,1,0,0,0,0,1
35,6004613,Thamnophilus murinus,0,0,1,0,0,0,0,1
35,6004618,Thamnophilus caerulescens,0,0,1,0,0,0,0,1
35,6004653,Epinecrophylla haematonota,0,0,1,0,0,0,0,1
35,6004657,Myrmotherula axillaris,0,0,1,0,0,0,0,1
35,6004661,Myrmotherula longipennis,0,0,1,0,0,0,0,1
35,6004668,Myrmotherula menetriesii,0,0,1,0,0,0,0,1
35,6004678,Herpsilochmus dorsimaculatus,0,0,1,0,0,0,0,1
35,6004704,Terenura spodioptila,0,0,1,0,0,0,0,1
35,6004705,Cercomacra cinerascens,0,0,1,0,0,0,0,1
35,6004721,Myrmoborus myotherinus,0,0,1,0,0,0,0,1
35,6004724,Hypocnemis hypoxantha,0,0,1,0,0,0,0,1
35,6004754,Pithys albifrons,0,0,1,0,0,0,0,1
35,6004758,Gymnopithys leucaspis,0,0,1,0,0,0,0,1
35,6004768,Hylophylax naevius,0,0,1,0,0,0,0,1
35,6004773,Phlegopsis erythroptera,0,0,1,0,0,0,0,1
35,6004859,Synallaxis rutilans,0,0,1,0,0,0,0,1
35,6004965,Philydor pyrrhodes,0,0,1,0,0,0,0,1
35,6004988,Automolus infuscatus,0,1,1,0,0,0,0,2
35,6005005,Xenops minutus,0,0,1,0,0,0,0,1
35,6005013,Dendrocincla merula,0,0,1,0,0,0,0,1
35,6005015,Deconychura longicauda,0,0,1,0,0,0,0,1
35,6005017,Sittasomus griseicapillus,0,0,1,0,0,0,0,1
35,6005018,Glyphorynchus spirurus,0,0,1,0,0,0,0,1
35,6005020,Nasica longirostris,0,0,1,0,0,0,0,1
35,6005028,Dendrocolaptes certhia,0,0,1,0,0,0,0,1
35,6005030,Dendrocolaptes picumnus,0,0,1,0,0,0,0,1
35,6005035,Xiphorhynchus ocellatus,0,0,1,0,0,0,0,1
35,6005554,Cyclarhis gujanensis,0,0,1,0,0,0,0,1
35,6005594,Hylophilus thoracicus,0,0,1,0,0,0,0,1
35,6005600,Hylophilus hypoxanthus,0,0,1,0,0,0,0,1
35,6005605,Hylophilus ochraceiceps,0,0,1,0,0,0,0,1
35,6006440,Turdus albicollis,0,0,1,1,0,0,0,2
35,6006948,Thryothorus coraya,0,0,1,0,0,0,0,1
35,6006989,Microbates collaris,0,0,1,0,0,0,0,1
35,6009308,Ramphocelus carbo,0,0,1,1,0,0,0,2
35,6009371,Euphonia rufiventris,0,0,0,1,0,0,0,1
35,6009445,Cyanerpes cyaneus,0,0,1,1,0,0,0,2
35,6009626,Caryothraustes canadensis,0,0,1,1,0,0,0,2
35,6009659,Psarocolius viridis,0,0,1,0,0,0,0,1
35,6009668,Cacicus cela,0,1,1,1,1,0,0,4
35,39535965,Willisornis poecilinotus,0,0,1,0,0,0,0,1
35,60031112,Momotus momota,0,1,1,1,0,0,0,3
35,60031524,Myiobius barbatus,0,0,1,0,0,0,0,1
35,60032142,Myrmotherula brachyura,0,0,1,0,0,0,0,1
35,60032159,Capito niger,0,0,0,1,0,0,0,1
35,60032177,Hemitriccus zosterops,0,0,1,0,0,0,0,1
35,60032248,Dendrocincla fuliginosa,0,1,1,0,0,0,0,2
35,60032249,Xiphorhynchus guttatus,0,0,1,0,0,0,0,1
35,60032470,Ramphastos vitellinus,0,1,1,1,0,0,0,3
35,60032471,Ramphastos tucanus,0,1,1,1,1,0,0,4
35,60032522,Zimmerius gracilipes,0,0,1,1,0,0,0,2
35,60032648,Schistocichla leucostigma,0,0,1,0,0,0,0,1
35,60032666,Trogon viridis,0,0,1,1,0,0,0,2
35,60032668,Trogon melanurus,0,0,1,1,0,0,0,2
35,60032700,Trogon violaceus,0,0,1,1,0,0,0,2
36,60021,Crypturellus soui,0,0,0,1,0,1,1,3
36,60025,Crypturellus undulatus,0,0,1,1,0,0,1,3
36,600324,Odontophorus gujanensis,0,0,1,1,0,0,0,2
36,600578,Melanerpes cruentatus,0,0,1,1,0,0,0,2
36,600704,Dryocopus lineatus,0,0,1,0,0,0,0,1
36,600884,Galbula albirostris,0,0,1,0,0,0,0,1
36,600924,Monasa nigrifrons,0,1,1,0,0,0,0,2
36,6001312,Piaya cayana,0,0,1,0,0,0,0,1
36,6001321,Crotophaga ani,0,1,1,0,0,0,0,2
36,6001579,Aratinga pertinax,0,0,0,1,1,1,1,4
36,6001805,Phaethornis superciliosus,0,0,1,0,1,0,0,2
36,6001819,Phaethornis ruber,0,0,1,0,1,0,0,2
36,6001844,Florisuga mellivora,0,0,1,0,1,0,0,2
36,6001899,Thalurania furcata,0,0,1,0,1,0,0,2
36,6002078,Heliothryx auritus,0,0,1,0,1,0,0,2
36,6002484,Patagioenas cayennensis,0,0,0,1,0,0,1,2
36,6002489,Patagioenas subvinacea,0,0,0,1,0,0,0,1
36,6002562,Columbina passerina,0,0,0,1,0,0,1,2
36,6004060,Hemitriccus minor,0,0,1,0,0,0,0,1
36,6004092,Todirostrum chrysocrotaphum,0,0,1,0,0,0,0,1
36,6004120,Camptostoma obsoletum,0,0,1,1,0,0,0,2
36,6004129,Tyrannulus elatus,0,0,1,1,0,0,0,2
36,6004130,Myiopagis gaimardii,0,0,1,1,0,0,0,2
36,6004226,Tolmomyias poliocephalus,0,0,1,0,0,0,0,1
36,6004248,Terenotriccus erythrurus,0,0,1,0,0,0,0,1
36,6004387,Myiarchus ferox,0,0,1,1,0,0,0,2
36,6004425,Conopias trivirgatus,0,0,1,0,0,0,0,1
36,6004438,Pitangus sulphuratus,0,1,1,1,0,0,0,3
36,6004451,Pachyramphus marginatus,0,0,1,1,0,0,0,2
36,6004498,Lipaugus vociferans,0,0,1,1,0,0,0,2
36,6004536,Pipra erythrocephala,0,0,1,1,0,0,0,2
36,6004539,Pipra cornuta,0,0,0,1,0,0,0,1
36,6004540,Pipra pipra,0,0,1,1,0,0,0,2
36,6004573,Heterocercus flavivertex,0,0,1,1,0,0,0,2
36,6004580,Tyranneutes stolzmanni,0,0,0,1,0,0,0,1
36,6004594,Sakesphorus canadensis,0,0,1,0,0,0,0,1
36,6004613,Thamnophilus murinus,0,0,1,0,0,0,0,1
36,6004617,Thamnophilus amazonicus,0,0,1,0,0,0,0,1
36,6004705,Cercomacra cinerascens,0,0,1,0,0,0,0,1
36,6004707,Cercomacra tyrannina,0,0,1,0,0,0,0,1
36,6004721,Myrmoborus myotherinus,0,0,1,0,0,0,0,1
36,6004758,Gymnopithys leucaspis,0,0,1,0,0,0,0,1
36,6005017,Sittasomus griseicapillus,0,0,1,0,0,0,0,1
36,6005034,Xiphorhynchus obsoletus,0,0,1,0,0,0,0,1
36,6005554,Cyclarhis gujanensis,0,0,1,0,0,0,0,1
36,6006948,Thryothorus coraya,0,0,1,0,0,0,0,1
36,6006969,Troglodytes aedon,0,0,1,0,0,0,0,1
36,6009308,Ramphocelus carbo,0,0,1,1,0,0,0,2
36,6009438,Dacnis cayana,0,0,1,1,0,0,0,2
36,6009445,Cyanerpes cyaneus,0,0,1,1,0,0,0,2
36,6009562,Oryzoborus angolensis,0,0,1,0,0,0,1,2
36,6009640,Saltator maxillosus,0,0,0,0,0,1,0,1
36,6009659,Psarocolius viridis,0,0,1,0,0,0,0,1
36,6009668,Cacicus cela,0,1,1,1,1,0,0,4
36,6009681,Icterus chrysater,0,0,1,1,1,0,0,3
36,39535965,Willisornis poecilinotus,0,0,1,0,0,0,0,1
36,60032159,Capito niger,0,0,0,1,0,0,0,1
36,60032249,Xiphorhynchus guttatus,0,0,1,0,0,0,0,1
36,60032470,Ramphastos vitellinus,0,1,1,1,0,0,0,3
36,60032471,Ramphastos tucanus,0,1,1,1,1,0,0,4
36,60032522,Zimmerius gracilipes,0,0,1,1,0,0,0,2
36,60032666,Trogon viridis,0,0,1,1,0,0,0,2
37,600324,Odontophorus gujanensis,0,0,1,1,0,0,0,2
37,600578,Melanerpes cruentatus,0,0,1,1,0,0,0,2
37,600677,Piculus chrysochloros,0,0,1,0,0,0,0,1
37,600693,Celeus grammicus,0,0,1,1,0,0,0,2
37,600696,Celeus elegans,0,0,1,0,0,0,0,1
37,600704,Dryocopus lineatus,0,0,1,0,0,0,0,1
37,600714,Campephilus melanoleucos,0,0,1,0,0,0,0,1
37,600884,Galbula albirostris,0,0,1,0,0,0,0,1
37,600894,Jacamerops aureus,0,0,1,0,0,0,0,1
37,600924,Monasa nigrifrons,0,1,1,0,0,0,0,2
37,6001001,Pharomachrus pavoninus,0,0,0,1,0,0,0,1
37,6001312,Piaya cayana,0,0,1,0,0,0,0,1
37,6001598,Pyrrhura melanura,0,0,0,1,0,0,0,1
37,6001653,Pionus menstruus,0,0,0,1,1,0,1,3
37,6001805,Phaethornis superciliosus,0,0,1,0,1,0,0,2
37,6001819,Phaethornis ruber,0,0,1,0,1,0,0,2
37,6001899,Thalurania furcata,0,0,1,0,1,0,0,2
37,6002078,Heliothryx auritus,0,0,1,0,1,0,0,2
37,6002484,Patagioenas cayennensis,0,0,0,1,0,0,1,2
37,6004060,Hemitriccus minor,0,0,1,0,0,0,0,1
37,6004092,Todirostrum chrysocrotaphum,0,0,1,0,0,0,0,1
37,6004120,Camptostoma obsoletum,0,0,1,1,0,0,0,2
37,6004129,Tyrannulus elatus,0,0,1,1,0,0,0,2
37,6004130,Myiopagis gaimardii,0,0,1,1,0,0,0,2
37,6004212,Myiornis ecaudatus,0,0,1,0,0,0,0,1
37,6004226,Tolmomyias poliocephalus,0,0,1,0,0,0,0,1
37,6004248,Terenotriccus erythrurus,0,0,1,0,0,0,0,1
37,6004375,Rhytipterna simplex,0,0,1,1,0,0,0,2
37,6004382,Myiarchus tuberculifer,0,0,1,1,0,0,1,3
37,6004387,Myiarchus ferox,0,0,1,1,0,0,0,2
37,6004425,Conopias trivirgatus,0,0,1,0,0,0,0,1
37,6004451,Pachyramphus marginatus,0,0,1,1,0,0,0,2
37,6004498,Lipaugus vociferans,0,0,1,1,0,0,0,2
37,6004539,Pipra cornuta,0,0,0,1,0,0,0,1
37,6004540,Pipra pipra,0,0,1,1,0,0,0,2
37,6004573,Heterocercus flavivertex,0,0,1,1,0,0,0,2
37,6004580,Tyranneutes stolzmanni,0,0,0,1,0,0,0,1
37,6004585,Cymbilaimus lineatus,0,0,1,0,0,0,0,1
37,6004594,Sakesphorus canadensis,0,0,1,0,0,0,0,1
37,6004613,Thamnophilus murinus,0,0,1,0,0,0,0,1
37,6004618,Thamnophilus caerulescens,0,0,1,0,0,0,0,1
37,6004657,Myrmotherula axillaris,0,0,1,0,0,0,0,1
37,6004668,Myrmotherula menetriesii,0,0,1,0,0,0,0,1
37,6004678,Herpsilochmus dorsimaculatus,0,0,1,0,0,0,0,1
37,6004705,Cercomacra cinerascens,0,0,1,0,0,0,0,1
37,6004707,Cercomacra tyrannina,0,0,1,0,0,0,0,1
37,6004721,Myrmoborus myotherinus,0,0,1,0,0,0,0,1
37,6004724,Hypocnemis hypoxantha,0,0,1,0,0,0,0,1
37,6004754,Pithys albifrons,0,0,1,0,0,0,0,1
37,6004758,Gymnopithys leucaspis,0,0,1,0,0,0,0,1
37,6004768,Hylophylax naevius,0,0,1,0,0,0,0,1
37,6004859,Synallaxis rutilans,0,0,1,0,0,0,0,1
37,6005005,Xenops minutus,0,0,1,0,0,0,0,1
37,6005015,Deconychura longicauda,0,0,1,0,0,0,0,1
37,6005017,Sittasomus griseicapillus,0,0,1,0,0,0,0,1
37,6005028,Dendrocolaptes certhia,0,0,1,0,0,0,0,1
37,6005034,Xiphorhynchus obsoletus,0,0,1,0,0,0,0,1
37,6005035,Xiphorhynchus ocellatus,0,0,1,0,0,0,0,1
37,6005057,Formicarius colma,0,0,1,0,0,0,0,1
37,6005554,Cyclarhis gujanensis,0,0,1,0,0,0,0,1
37,6005600,Hylophilus hypoxanthus,0,0,1,0,0,0,0,1
37,6006432,Turdus fumigatus,0,0,1,1,0,0,0,2
37,6006948,Thryothorus coraya,0,0,1,0,0,0,0,1
37,6009199,Coereba flaveola,0,0,0,0,1,0,0,1
37,6009308,Ramphocelus carbo,0,0,1,1,0,0,0,2
37,6009438,Dacnis cayana,0,0,1,1,0,0,0,2
37,6009445,Cyanerpes cyaneus,0,0,1,1,0,0,0,2
37,6009640,Saltator maxillosus,0,0,0,0,0,1,0,1
37,6009659,Psarocolius viridis,0,0,1,0,0,0,0,1
37,6009668,Cacicus cela,0,1,1,1,1,0,0,4
37,39535965,Willisornis poecilinotus,0,0,1,0,0,0,0,1
37,60032142,Myrmotherula brachyura,0,0,1,0,0,0,0,1
37,60032159,Capito niger,0,0,0,1,0,0,0,1
37,60032177,Hemitriccus zosterops,0,0,1,0,0,0,0,1
37,60032249,Xiphorhynchus guttatus,0,0,1,0,0,0,0,1
37,60032471,Ramphastos tucanus,0,1,1,1,1,0,0,4
37,60032512,Hypocnemis cantator,0,0,1,0,0,0,0,1
37,60032522,Zimmerius gracilipes,0,0,1,1,0,0,0,2
37,60032666,Trogon viridis,0,0,1,1,0,0,0,2
38,600693,Celeus grammicus,0,0,1,1,0,0,0,2
38,600862,Selenidera nattereri,0,0,0,1,0,0,0,1
38,600884,Galbula albirostris,0,0,1,0,0,0,0,1
38,600893,Galbula dea,0,0,1,0,0,0,0,1
38,600894,Jacamerops aureus,0,0,1,0,0,0,0,1
38,6001001,Pharomachrus pavoninus,0,0,0,1,0,0,0,1
38,6001659,Pionus fuscus,0,0,0,0,0,0,1,1
38,6001819,Phaethornis ruber,0,0,1,0,1,0,0,2
38,6001899,Thalurania furcata,0,0,1,0,1,0,0,2
38,6002484,Patagioenas cayennensis,0,0,0,1,0,0,1,2
38,6002488,Patagioenas plumbea,0,0,0,1,0,0,1,2
38,6002489,Patagioenas subvinacea,0,0,0,1,0,0,0,1
38,6003499,Buteo magnirostris,0,1,1,0,0,0,0,2
38,6004092,Todirostrum chrysocrotaphum,0,0,1,0,0,0,0,1
38,6004129,Tyrannulus elatus,0,0,1,1,0,0,0,2
38,6004130,Myiopagis gaimardii,0,0,1,1,0,0,0,2
38,6004131,Myiopagis caniceps,0,0,1,1,0,0,0,2
38,6004225,Tolmomyias assimilis,0,0,1,0,0,0,0,1
38,6004226,Tolmomyias poliocephalus,0,0,1,0,0,0,0,1
38,6004231,Platyrinchus coronatus,0,0,1,0,0,0,0,1
38,6004248,Terenotriccus erythrurus,0,0,1,0,0,0,0,1
38,6004375,Rhytipterna simplex,0,0,1,1,0,0,0,2
38,6004405,Ramphotrigon ruficauda,0,0,1,1,0,0,0,2
38,6004424,Conopias parvus,0,0,1,0,0,0,0,1
38,6004451,Pachyramphus marginatus,0,0,1,1,0,0,0,2
38,6004510,Xipholena punicea,0,0,0,1,0,0,0,1
38,6004536,Pipra erythrocephala,0,0,1,1,0,0,0,2
38,6004539,Pipra cornuta,0,0,0,1,0,0,0,1
38,6004540,Pipra pipra,0,0,1,1,0,0,0,2
38,6004580,Tyranneutes stolzmanni,0,0,0,1,0,0,0,1
38,6004584,Piprites chloris,0,0,1,0,0,0,0,1
38,6004613,Thamnophilus murinus,0,0,1,0,0,0,0,1
38,6004618,Thamnophilus caerulescens,0,0,1,0,0,0,0,1
38,6004657,Myrmotherula axillaris,0,0,1,0,0,0,0,1
38,6004668,Myrmotherula menetriesii,0,0,1,0,0,0,0,1
38,6004678,Herpsilochmus dorsimaculatus,0,0,1,0,0,0,0,1
38,6004707,Cercomacra tyrannina,0,0,1,0,0,0,0,1
38,6004721,Myrmoborus myotherinus,0,0,1,0,0,0,0,1
38,6004724,Hypocnemis hypoxantha,0,0,1,0,0,0,0,1
38,6004758,Gymnopithys leucaspis,0,0,1,0,0,0,0,1
38,6004768,Hylophylax naevius,0,0,1,0,0,0,0,1
38,6004773,Phlegopsis erythroptera,0,0,1,0,0,0,0,1
38,6004859,Synallaxis rutilans,0,0,1,0,0,0,0,1
38,6005005,Xenops minutus,0,0,1,0,0,0,0,1
38,6005015,Deconychura longicauda,0,0,1,0,0,0,0,1
38,6005017,Sittasomus griseicapillus,0,0,1,0,0,0,0,1
38,6005018,Glyphorynchus spirurus,0,0,1,0,0,0,0,1
38,6005034,Xiphorhynchus obsoletus,0,0,1,0,0,0,0,1
38,6005035,Xiphorhynchus ocellatus,0,0,1,0,0,0,0,1
38,6005554,Cyclarhis gujanensis,0,0,1,0,0,0,0,1
38,6005594,Hylophilus thoracicus,0,0,1,0,0,0,0,1
38,6005600,Hylophilus hypoxanthus,0,0,1,0,0,0,0,1
38,6009308,Ramphocelus carbo,0,0,1,1,0,0,0,2
38,6009371,Euphonia rufiventris,0,0,0,1,0,0,0,1
38,6009438,Dacnis cayana,0,0,1,1,0,0,0,2
38,6009445,Cyanerpes cyaneus,0,0,1,1,0,0,0,2
38,6009659,Psarocolius viridis,0,0,1,0,0,0,0,1
38,39535965,Willisornis poecilinotus,0,0,1,0,0,0,0,1
38,60031112,Momotus momota,0,1,1,1,0,0,0,3
38,60032142,Myrmotherula brachyura,0,0,1,0,0,0,0,1
38,60032159,Capito niger,0,0,0,1,0,0,0,1
38,60032177,Hemitriccus zosterops,0,0,1,0,0,0,0,1
38,60032249,Xiphorhynchus guttatus,0,0,1,0,0,0,0,1
38,60032467,Pteroglossus azara,0,0,0,1,0,0,0,1
38,60032470,Ramphastos vitellinus,0,1,1,1,0,0,0,3
38,60032471,Ramphastos tucanus,0,1,1,1,1,0,0,4
38,60032512,Hypocnemis cantator,0,0,1,0,0,0,0,1
38,60032522,Zimmerius gracilipes,0,0,1,1,0,0,0,2
38,60032666,Trogon viridis,0,0,1,1,0,0,0,2
38,60032700,Trogon violaceus,0,0,1,1,0,0,0,2
39,6001742,Zoonavena thomensis,0,0,1,0,0,0,0,1
39,6002458,Columba thomensis,0,0,0,1,0,0,0,1
39,6002493,Columba malherbii,0,0,0,1,0,0,0,1
39,6002496,Aplopelia larvata,0,0,0,1,0,1,1,3
39,6002645,Treron sanctithomae,0,0,0,1,0,0,0,1
39,6005887,Oriolus crassirostris,0,0,1,1,0,0,1,3
39,6006067,Terpsiphone atrochalybeia,0,0,1,0,0,0,0,1
39,6006766,Onychognathus fulgidus,0,0,0,1,0,0,0,1
39,6007383,Prinia molleri,0,0,1,0,0,0,0,1
39,6007434,Speirops lugubris,0,0,0,1,0,0,0,1
39,6007447,Zosterops ficedulinus,0,0,1,1,0,0,0,2
39,6008256,Nectarinia newtonii,0,0,1,0,1,0,0,2
39,6008257,Nectarinia thomensis,0,0,1,1,1,0,0,3
39,6008527,Ploceus grandis,0,0,1,1,1,0,1,4
39,6008555,Ploceus sanctithomae,0,0,1,0,1,0,1,3
39,6008797,Serinus rufobrunneus,0,0,0,1,0,1,1,3
39,60032694,Turdus olivaceofuscus,0,0,1,1,0,0,0,2
40,6001507,Agapornis pullarius,0,0,0,1,0,0,1,2
40,6001742,Zoonavena thomensis,0,0,1,0,0,0,0,1
40,6002173,Otus hartlaubi,0,0,1,0,0,0,0,1
40,6002458,Columba thomensis,0,0,0,1,0,0,0,1
40,6002493,Columba malherbii,0,0,0,1,0,0,0,1
40,6002496,Aplopelia larvata,0,0,0,1,0,1,1,3
40,6002645,Treron sanctithomae,0,0,0,1,0,0,0,1
40,6005887,Oriolus crassirostris,0,0,1,1,0,0,1,3
40,6006067,Terpsiphone atrochalybeia,0,0,1,0,0,0,0,1
40,6006766,Onychognathus fulgidus,0,0,0,1,0,0,0,1
40,6007383,Prinia molleri,0,0,1,0,0,0,0,1
40,6007434,Speirops lugubris,0,0,0,1,0,0,0,1
40,6007447,Zosterops ficedulinus,0,0,1,1,0,0,0,2
40,6008256,Nectarinia newtonii,0,0,1,0,1,0,0,2
40,6008257,Nectarinia thomensis,0,0,1,1,1,0,0,3
40,6008527,Ploceus grandis,0,0,1,1,1,0,1,4
40,6008555,Ploceus sanctithomae,0,0,1,0,1,0,1,3
40,6008656,Estrilda astrild,0,0,1,0,0,0,1,2
40,6008797,Serinus rufobrunneus,0,0,0,1,0,1,1,3
40,60032423,Milvus migrans,1,1,0,0,0,0,0,2
40,60032694,Turdus olivaceofuscus,0,0,1,1,0,0,0,2
41,6001108,Halcyon malimbica,0,0,1,0,0,0,0,1
41,6002493,Columba malherbii,0,0,0,1,0,0,0,1
41,6002496,Aplopelia larvata,0,0,0,1,0,1,1,3
41,6002644,Treron calvus,0,0,0,1,0,0,0,1
41,6006575,Horizorhinus dohrni,0,0,1,1,0,0,1,3
41,6007436,Speirops leucophoeus,0,0,1,1,0,0,0,2
41,6007447,Zosterops ficedulinus,0,0,1,1,0,0,0,2
41,6008251,Nectarinia olivacea,0,0,1,1,1,0,0,3
41,6008255,Nectarinia hartlaubii,0,0,1,0,1,0,0,2
41,6008510,Ploceus princeps,0,0,1,1,1,0,1,4
41,6008797,Serinus rufobrunneus,0,0,0,1,0,1,1,3
41,39462673,Psittacus erithacus,0,0,0,1,0,0,1,2
41,60031347,Dicrurus adsimilis,0,0,1,0,0,0,0,1
41,60032588,Alcedo cristata,0,1,1,0,0,0,0,2
41,60032695,Turdus xanthorhynchus,0,0,1,1,0,0,0,2
42,6001108,Halcyon malimbica,0,0,1,0,0,0,0,1
42,6001236,Chrysococcyx cupreus,0,0,1,0,0,0,0,1
42,6002493,Columba malherbii,0,0,0,1,0,0,0,1
42,6002496,Aplopelia larvata,0,0,0,1,0,1,1,3
42,6002644,Treron calvus,0,0,0,1,0,0,0,1
42,6006575,Horizorhinus dohrni,0,0,1,1,0,0,1,3
42,6007436,Speirops leucophoeus,0,0,1,1,0,0,0,2
42,6008251,Nectarinia olivacea,0,0,1,1,1,0,0,3
42,6008255,Nectarinia hartlaubii,0,0,1,0,1,0,0,2
42,6008510,Ploceus princeps,0,0,1,1,1,0,1,4
42,6008601,Nigrita bicolor,0,0,1,0,1,0,1,3
42,6008797,Serinus rufobrunneus,0,0,0,1,0,1,1,3
42,39462673,Psittacus erithacus,0,0,0,1,0,0,1,2
42,60031347,Dicrurus adsimilis,0,0,1,0,0,0,0,1
42,60032588,Alcedo cristata,0,1,1,0,0,0,0,2
47,600797,Pogoniulus pusillus,0,0,1,1,0,0,0,2
47,600986,Phoeniculus purpureus,0,0,1,0,0,0,0,1
47,600994,Apaloderma narina,0,0,1,0,0,0,0,1
47,6001202,Cuculus solitarius,0,1,1,1,0,0,0,3
47,6001236,Chrysococcyx cupreus,0,0,1,0,0,0,0,1
47,6002126,Tauraco corythaix,0,0,0,1,0,0,0,1
47,6002135,Tauraco porphyreolophus,0,0,0,1,0,0,0,1
47,6002496,Aplopelia larvata,0,0,0,1,0,1,1,3
47,6005890,Oriolus larvatus,0,0,1,1,1,0,1,4
