SiteID,Study,TaxonID,Species,Abundance
29,11,60032123,Macropygia amboinensis,0.57
30,11,600118,Megapodius cumingii,0.01
30,11,600625,Dendrocopos temminckii,0.02
30,11,600962,Penelopides exarhatus,0.22
30,11,600968,Aceros cassidix,0.14
30,11,6001197,Cuculus crassirostris,0.07
30,11,6001217,Cacomantis sepulcralis,0.03
30,11,6001242,Eudynamys melanorhynchus,0.11
30,11,6001254,Phaenicophaeus calyorhynchus,0.04
30,11,6001299,Centropus celebensis,0.15
30,11,6001440,Prioniturus platurus,0.1
30,11,6001524,Loriculus exilis,0.35
30,11,6002661,Ptilinopus fischeri,0.05
30,11,6002664,Ptilinopus subgularis,0.01
30,11,6002711,Ducula forsteni,0.35
30,11,6002713,Ducula radiata,0.06
30,11,6002715,Ducula aenea,0.02
30,11,6003394,Spilornis rufipectus,0.02
30,11,6003430,Accipiter trinotatus,0.04
30,11,6003529,Ictinaetus malayensis,0.01
30,11,6003555,Nisaetus lanceolatus,0.02
30,11,6005225,Myzomela sanguinolenta,0.12
30,11,6005646,Pachycephala sulfuriventer,0.09
30,11,6005859,Artamus monachus,0.05
30,11,6006013,Rhipidura teysmanni,0.04
30,11,6006526,Ficedula rufigula,0.794
30,11,6006833,Basilornis celebensis,0.01
30,11,6006837,Streptocitta albicollis,0.32
30,11,6007834,Trichastoma celebense,0.13
30,11,60032123,Macropygia amboinensis,0.59
31,12,60014,Tinamus major,39
31,12,60015,Tinamus guttatus,2
31,12,60020,Crypturellus cinereus,1
31,12,60036,Crypturellus variegatus,25
31,12,60070,Ortalis motmot,1
31,12,600106,Crax alector,26
31,12,600669,Veniliornis cassini,2
31,12,600676,Piculus flavigula,6
31,12,600694,Celeus undatus,10
31,12,600701,Celeus torquatus,10
31,12,600704,Dryocopus lineatus,9
31,12,600711,Campephilus rubricollis,41
31,12,600863,Selenidera piperivora,23
31,12,600884,Galbula albirostris,6
31,12,600892,Galbula leucogastra,1
31,12,600893,Galbula dea,7
31,12,600900,Bucco tamatia,2
31,12,600908,Malacoptila fusca,1
31,12,600923,Monasa atra,7
31,12,6001018,Trogon rufus,6
31,12,6001313,Piaya melanogaster,4
31,12,6001547,Ara ararauna,2
31,12,6001551,Ara macao,5
31,12,6001552,Ara chloropterus,7
31,12,6001569,Aratinga leucophthalma,2
31,12,6001627,Brotogeris chrysoptera,117
31,12,6001639,Pionites melanocephalus,27
31,12,6001646,Pyrilia caica,6
31,12,6001653,Pionus menstruus,36
31,12,6001659,Pionus fuscus,17
31,12,6001671,Amazona autumnalis,41
31,12,6001685,Amazona farinosa,205
31,12,6001691,Deroptyus accipitrinus,35
31,12,6001798,Glaucis hirsutus,9
31,12,6001805,Phaethornis superciliosus,62
31,12,6001810,Phaethornis bourcieri,4
31,12,6001819,Phaethornis ruber,16
31,12,6001834,Campylopterus largipennis,1
31,12,6001870,Lophornis chalybeus,1
31,12,6001899,Thalurania furcata,9
31,12,6001911,Hylocharis cyanus,1
31,12,6001913,Hylocharis chrysura,1
31,12,6002257,Pulsatrix perspicillata,1
31,12,6002268,Glaucidium hardyi,2
31,12,6002488,Patagioenas plumbea,9
31,12,6002489,Patagioenas subvinacea,18
31,12,6002577,Leptotila verreauxi,1
31,12,6002582,Leptotila rufaxilla,8
31,12,6002602,Geotrygon montana,29
31,12,6002758,Eurypyga helias,1
31,12,6002803,Psophia crepitans,8
31,12,6003352,Ictinia plumbea,1
31,12,6003564,Ibycter americanus,55
31,12,6003574,Micrastur ruficollis,3
31,12,6003576,Micrastur gilvicollis,1
31,12,6003577,Micrastur mirandollei,1
31,12,6004046,Mionectes oleagineus,5
31,12,6004047,Mionectes macconnelli,15
31,12,6004091,Todirostrum pictum,5
31,12,6004104,Phyllomyias griseiceps,2
31,12,6004116,Ornithion inerme,1
31,12,6004120,Camptostoma obsoletum,1
31,12,6004129,Tyrannulus elatus,13
31,12,6004130,Myiopagis gaimardii,16
31,12,6004131,Myiopagis caniceps,7
31,12,6004206,Phylloscartes virescens,1
31,12,6004212,Myiornis ecaudatus,1
31,12,6004214,Lophotriccus vitiosus,9
31,12,6004216,Lophotriccus galeatus,2
31,12,6004225,Tolmomyias assimilis,16
31,12,6004226,Tolmomyias poliocephalus,7
31,12,6004228,Platyrinchus saturatus,2
31,12,6004231,Platyrinchus coronatus,35
31,12,6004233,Platyrinchus platyrhynchos,5
31,12,6004248,Terenotriccus erythrurus,3
31,12,6004371,Attila spadiceus,8
31,12,6004375,Rhytipterna simplex,1
31,12,6004378,Laniocera hypopyrra,3
31,12,6004379,Sirystes sibilator,6
31,12,6004382,Myiarchus tuberculifer,2
31,12,6004405,Ramphotrigon ruficauda,1
31,12,6004424,Conopias parvus,6
31,12,6004441,Schiffornis turdina,6
31,12,6004460,Tityra cayana,4
31,12,6004464,Phoenicircus carnifex,17
31,12,6004498,Lipaugus vociferans,297
31,12,6004518,Haematoderus militaris,3
31,12,6004519,Querula purpurata,43
31,12,6004532,Pipra aureola,1
31,12,6004536,Pipra erythrocephala,74
31,12,6004540,Pipra pipra,17
31,12,6004543,Lepidothrix serena,12
31,12,6004557,Corapipo gutturalis,2
31,12,6004563,Manacus manacus,1
31,12,6004564,Machaeropterus pyrocephalus,2
31,12,6004581,Tyranneutes virescens,15
31,12,6004584,Piprites chloris,3
31,12,6004585,Cymbilaimus lineatus,8
31,12,6004593,Taraba major,3
31,12,6004613,Thamnophilus murinus,33
31,12,6004636,Thamnomanes ardesiacus,36
31,12,6004637,Thamnomanes caesius,18
31,12,6004648,Myrmotherula guttata,3
31,12,6004650,Myrmotherula gutturalis,8
31,12,6004657,Myrmotherula axillaris,7
31,12,6004661,Myrmotherula longipennis,18
31,12,6004668,Myrmotherula menetriesii,6
31,12,6004677,Herpsilochmus stictocephalus,53
31,12,6004704,Terenura spodioptila,2
31,12,6004705,Cercomacra cinerascens,40
31,12,6004707,Cercomacra tyrannina,4
31,12,6004719,Myrmoborus leucophrys,5
31,12,6004730,Percnostola rufifrons,28
31,12,6004738,Myrmeciza ferruginea,3
31,12,6004754,Pithys albifrons,20
31,12,6004756,Gymnopithys rufigula,9
31,12,6004761,Myrmornis torquata,3
31,12,6004768,Hylophylax naevius,3
31,12,6004986,Automolus ochrolaemus,9
31,12,6004988,Automolus infuscatus,1
31,12,6004996,Sclerurus mexicanus,7
31,12,6004997,Sclerurus rufigularis,7
31,12,6005005,Xenops minutus,1
31,12,6005013,Dendrocincla merula,1
31,12,6005016,Certhiasomus stictolaemus,2
31,12,6005017,Sittasomus griseicapillus,5
31,12,6005018,Glyphorynchus spirurus,107
31,12,6005021,Dendrexetastes rufigula,2
31,12,6005023,Hylexetastes perrotii,1
31,12,6005030,Dendrocolaptes picumnus,2
31,12,6005038,Xiphorhynchus pardalotus,51
31,12,6005051,Lepidocolaptes albolineatus,2
31,12,6005057,Formicarius colma,24
31,12,6005058,Formicarius analis,7
31,12,6005105,Myrmothera campanisona,22
31,12,6005116,Conopophaga aurita,2
31,12,6005559,Vireolanius leucotis,32
31,12,6005595,Hylophilus semicinereus,4
31,12,6005598,Hylophilus muscicapinus,31
31,12,6005605,Hylophilus ochraceiceps,16
31,12,6005711,Cyanocorax cayanus,1
31,12,6006440,Turdus albicollis,33
31,12,6006948,Thryothorus coraya,5
31,12,6006963,Thryothorus leucotis,1
31,12,6006984,Microcerculus bambla,3
31,12,6006989,Microbates collaris,3
31,12,6006991,Ramphocaenus melanurus,1
31,12,6009199,Coereba flaveola,6
31,12,6009218,Lamprospiza melanoleuca,4
31,12,6009272,Lanio fulvus,10
31,12,6009282,Tachyphonus surinamus,2
31,12,6009386,Tangara chilensis,2
31,12,6009438,Dacnis cayana,16
31,12,6009441,Chlorophanes spiza,4
31,12,6009562,Oryzoborus angolensis,2
31,12,6009626,Caryothraustes canadensis,6
31,12,6009630,Saltator grossus,1
31,12,6009646,Cyanocompsa cyanoides,4
31,12,6009659,Psarocolius viridis,54
31,12,6009669,Cacicus haemorrhous,35
31,12,39535965,Willisornis poecilinotus,35
31,12,60031001,Crypturellus erythropus,1
31,12,60031112,Momotus momota,53
31,12,60031524,Myiobius barbatus,3
31,12,60032142,Myrmotherula brachyura,44
31,12,60032159,Capito niger,9
31,12,60032177,Hemitriccus zosterops,8
31,12,60032187,Notharchus macrorhynchos,1
31,12,60032248,Dendrocincla fuliginosa,5
31,12,60032252,Philydor erythrocercum,3
31,12,60032470,Ramphastos vitellinus,33
31,12,60032471,Ramphastos tucanus,38
31,12,60032512,Hypocnemis cantator,23
31,12,60032522,Zimmerius gracilipes,10
31,12,60032648,Schistocichla leucostigma,8
31,12,60032666,Trogon viridis,30
31,12,60032668,Trogon melanurus,14
31,12,60032700,Trogon violaceus,7
32,12,60014,Tinamus major,2
32,12,60020,Crypturellus cinereus,15
32,12,60021,Crypturellus soui,7
32,12,60070,Ortalis motmot,78
32,12,600544,Picumnus exilis,4
32,12,600676,Piculus flavigula,1
32,12,600696,Celeus elegans,1
32,12,600704,Dryocopus lineatus,5
32,12,600887,Galbula galbula,2
32,12,600893,Galbula dea,2
32,12,600923,Monasa atra,1
32,12,6001308,Coccyzus melacoryphus,1
32,12,6001312,Piaya cayana,6
32,12,6001569,Aratinga leucophthalma,1
32,12,6001798,Glaucis hirsutus,28
32,12,6001799,Threnetes niger,1
32,12,6001805,Phaethornis superciliosus,14
32,12,6001819,Phaethornis ruber,83
32,12,6001834,Campylopterus largipennis,1
32,12,6001899,Thalurania furcata,4
32,12,6001911,Hylocharis cyanus,11
32,12,6001932,Amazilia brevirostris,1
32,12,6001935,Amazilia fimbriata,7
32,12,6001994,Topaza pella,2
32,12,6002476,Patagioenas speciosa,62
32,12,6002564,Columbina talpacoti,3
32,12,6002569,Claravis pretiosa,22
32,12,6002582,Leptotila rufaxilla,57
32,12,6002602,Geotrygon montana,1
32,12,6003499,Buteo magnirostris,1
32,12,6003558,Spizaetus tyrannus,1
32,12,6004046,Mionectes oleagineus,47
32,12,6004047,Mionectes macconnelli,1
32,12,6004091,Todirostrum pictum,1
32,12,6004116,Ornithion inerme,1
32,12,6004120,Camptostoma obsoletum,4
32,12,6004121,Phaeomyias murina,1
32,12,6004123,Capsiempis flaveola,10
32,12,6004130,Myiopagis gaimardii,23
32,12,6004133,Myiopagis flavivertex,1
32,12,6004135,Myiopagis viridicata,1
32,12,6004138,Elaenia flavogaster,2
32,12,6004216,Lophotriccus galeatus,19
32,12,6004225,Tolmomyias assimilis,2
32,12,6004227,Tolmomyias flaviventris,23
32,12,6004235,Onychorhynchus coronatus,1
32,12,6004246,Myiophobus fasciatus,1
32,12,6004256,Lathrotriccus euleri,5
32,12,6004371,Attila spadiceus,7
32,12,6004375,Rhytipterna simplex,3
32,12,6004387,Myiarchus ferox,5
32,12,6004408,Tyrannus melancholicus,6
32,12,6004422,Megarynchus pitangua,10
32,12,6004424,Conopias parvus,2
32,12,6004432,Myiozetetes cayanensis,7
32,12,6004436,Legatus leucophaius,13
32,12,6004438,Pitangus sulphuratus,1
32,12,6004460,Tityra cayana,2
32,12,6004532,Pipra aureola,9
32,12,6004536,Pipra erythrocephala,33
32,12,6004563,Manacus manacus,120
32,12,6004564,Machaeropterus pyrocephalus,52
32,12,6004584,Piprites chloris,1
32,12,6004585,Cymbilaimus lineatus,1
32,12,6004593,Taraba major,15
32,12,6004601,Thamnophilus doliatus,24
32,12,6004615,Thamnophilus punctatus,56
32,12,6004617,Thamnophilus amazonicus,2
32,12,6004637,Thamnomanes caesius,16
32,12,6004650,Myrmotherula gutturalis,6
32,12,6004657,Myrmotherula axillaris,8
32,12,6004684,Microrhopias quixensis,12
32,12,6004705,Cercomacra cinerascens,5
32,12,6004707,Cercomacra tyrannina,129
32,12,6004719,Myrmoborus leucophrys,46
32,12,6004730,Percnostola rufifrons,89
32,12,6004753,Myrmeciza atrothorax,10
32,12,6004849,Synallaxis macconnelli,1
32,12,6004857,Synallaxis gujanensis,1
32,12,6004986,Automolus ochrolaemus,25
32,12,6004993,Automolus rufipileatus,5
32,12,6005005,Xenops minutus,2
32,12,6005018,Glyphorynchus spirurus,42
32,12,6005032,Dendroplex picus,4
32,12,6005034,Xiphorhynchus obsoletus,1
32,12,6005057,Formicarius colma,7
32,12,6005105,Myrmothera campanisona,43
32,12,6005554,Cyclarhis gujanensis,46
32,12,6005584,Vireo olivaceus,20
32,12,6005595,Hylophilus semicinereus,1
32,12,6005605,Hylophilus ochraceiceps,1
32,12,6005711,Cyanocorax cayanus,3
32,12,6006432,Turdus fumigatus,9
32,12,6006440,Turdus albicollis,2
32,12,6006948,Thryothorus coraya,27
32,12,6006963,Thryothorus leucotis,96
32,12,6006969,Troglodytes aedon,2
32,12,6009040,Arremon taciturnus,62
32,12,6009192,Phaeothlypis rivularis,3
32,12,6009197,Granatellus pelzelni,1
32,12,6009199,Coereba flaveola,58
32,12,6009286,Tachyphonus rufus,1
32,12,6009308,Ramphocelus carbo,87
32,12,6009313,Thraupis episcopus,2
32,12,6009438,Dacnis cayana,6
32,12,6009445,Cyanerpes cyaneus,1
32,12,6009525,Volatinia jacarina,1
32,12,6009559,Oryzoborus crassirostris,3
32,12,6009562,Oryzoborus angolensis,21
32,12,6009630,Saltator grossus,58
32,12,6009646,Cyanocompsa cyanoides,56
32,12,6009659,Psarocolius viridis,9
32,12,6009668,Cacicus cela,8
32,12,6009669,Cacicus haemorrhous,4
32,12,60031001,Crypturellus erythropus,49
32,12,60031112,Momotus momota,1
32,12,60032142,Myrmotherula brachyura,2
32,12,60032187,Notharchus macrorhynchos,1
32,12,60032248,Dendrocincla fuliginosa,1
32,12,60032249,Xiphorhynchus guttatus,18
32,12,60032470,Ramphastos vitellinus,1
32,12,60032471,Ramphastos tucanus,2
32,12,60032512,Hypocnemis cantator,12
32,12,60032666,Trogon viridis,36
32,12,60032682,Automolus rubiginosus,2
33,13,60093,Chamaepetes goudotii,3
33,13,600330,Odontophorus melanonotus,3
33,13,600662,Picoides fumigatus,7
33,13,600680,Colaptes rubiginosus,7
33,13,600681,Colaptes rivolii,4
33,13,600709,Campephilus pollens,2
33,13,600832,Eubucco bourcierii,8
33,13,600836,Semnornis ramphastinus,14
33,13,600840,Aulacorhynchus haematopygus,15
33,13,600856,Andigena laminirostris,9
33,13,600867,Ramphastos brevis,2
33,13,600872,Ramphastos swainsonii,1
33,13,600998,Pharomachrus antisianus,4
33,13,6001000,Pharomachrus auriceps,21
33,13,6001015,Trogon collaris,5
33,13,6001053,Electron platyrhynchum,2
33,13,6001056,Baryphthengus martii,1
33,13,6001312,Piaya cayana,1
33,13,6001654,Pionus sordidus,29
33,13,6001802,Phaethornis yaruqui,6
33,13,6001804,Phaethornis syrmatophorus,12
33,13,6001830,Doryfera ludovicae,1
33,13,6001846,Colibri delphinae,1
33,13,6001898,Thalurania fannyi,2
33,13,6001988,Heliodoxa jacula,2
33,13,6002000,Urochroa bougueri,1
33,13,6002009,Coeligena wilsoni,11
33,13,6002022,Boissonneaua flavescens,2
33,13,6002045,Urosticte benjamini,2
33,13,6002047,Ocreatus underwoodii,65
33,13,6002072,Aglaiocercus coelestis,27
33,13,6002076,Schistes geoffroyi,1
33,13,6002266,Glaucidium jardinii,2
33,13,6002367,Chordeiles minor,1
33,13,6002481,Patagioenas fasciata,1
33,13,6002488,Patagioenas plumbea,6
33,13,6002598,Geotrygon frenata,2
33,13,6004044,Mionectes striaticollis,1
33,13,6004045,Mionectes olivaceus,1
33,13,6004052,Leptopogon superciliaris,7
33,13,6004053,Pseudotriccus pelzelni,6
33,13,6004107,Phyllomyias cinereiceps,2
33,13,6004156,Mecocerculus poecilocercus,1
33,13,6004161,Serpophaga cinerea,1
33,13,6004189,Phylloscartes ophthalmicus,1
33,13,6004213,Lophotriccus pileatus,25
33,13,6004238,Myiotriccus ornatus,16
33,13,6004239,Myiophobus flavicans,1
33,13,6004252,Pyrrhomyias cinnamomeus,1
33,13,6004382,Myiarchus tuberculifer,1
33,13,6004428,Myiodynastes chrysocephalus,27
33,13,6004448,Pachyramphus polychopterus,2
33,13,6004450,Pachyramphus albogriseus,2
33,13,6004461,Tityra semifasciata,2
33,13,6004495,Snowornis cryptolophus,1
33,13,6004530,Rupicola peruvianus,34
33,13,6004555,Masius chrysopterus,1
33,13,6004611,Thamnophilus unicolor,8
33,13,6004629,Dysithamnus mentalis,8
33,13,6004659,Myrmotherula schisticolor,12
33,13,6004696,Drymophila caudata,1
33,13,6004743,Myrmeciza nigricauda,12
33,13,6004751,Myrmeciza immaculata,14
33,13,6004872,Cranioleuca erythrops,5
33,13,6004942,Premnoplex brunnescens,20
33,13,6004953,Pseudocolaptes boissonneautii,1
33,13,6004959,Syndactyla subalaris,15
33,13,6004962,Anabacerthia variegaticeps,6
33,13,6004973,Philydor rufum,8
33,13,6004981,Thripadectes virgaticeps,1
33,13,6004996,Sclerurus mexicanus,6
33,13,6005018,Glyphorynchus spirurus,1
33,13,6005024,Xiphocolaptes promeropirhynchus,2
33,13,6005043,Xiphorhynchus erythropygius,9
33,13,6005061,Formicarius rufipectus,36
33,13,6005082,Grallaria ruficapilla,2
33,13,6005089,Grallaria flavotincta,14
33,13,6005107,Grallaricula flavirostris,1
33,13,6005144,Scytalopus vicinior,18
33,13,6005591,Vireo leucophrys,17
33,13,6006358,Myadestes ralloides,3
33,13,6006369,Catharus dryas,6
33,13,6006431,Turdus obsoletus,3
33,13,6006954,Thryothorus nigricapillus,7
33,13,6006974,Troglodytes solstitialis,2
33,13,6006979,Henicorhina leucophrys,101
33,13,6006982,Microcerculus marginatus,6
33,13,6007094,Pygochelidon cyanoleuca,1
33,13,6009038,Arremon aurantiirostris,2
33,13,6009056,Atlapetes tricolor,3
33,13,6009069,Arremon brunneinucha,3
33,13,6009094,Parula pitiayumi,56
33,13,6009157,Myioborus miniatus,59
33,13,6009179,Basileuterus coronatus,1
33,13,6009187,Basileuterus tristriatus,107
33,13,6009191,Phaeothlypis fulvicauda,1
33,13,6009199,Coereba flaveola,2
33,13,6009227,Chlorospingus semifuscus,35
33,13,6009230,Chlorospingus flavigularis,40
33,13,6009269,Chlorothraupis stolzmanni,3
33,13,6009300,Piranga leucoptera,7
33,13,6009336,Anisognathus somptuosus,1
33,13,6009337,Anisognathus notabilis,1
33,13,6009357,Euphonia laniirostris,1
33,13,6009370,Euphonia xanthogaster,63
33,13,6009379,Chlorochrysa phoenicotis,2
33,13,6009395,Tangara arthus,17
33,13,6009396,Tangara icterocephala,1
33,13,6009399,Tangara parzudakii,4
33,13,6009404,Tangara rufigula,1
33,13,6009405,Tangara gyrola,1
33,13,6009414,Tangara ruficervix,3
33,13,6009415,Tangara labradorides,5
33,13,6009422,Tangara nigroviridis,13
33,13,6009585,Diglossa albilatera,2
33,13,6009630,Saltator grossus,1
33,13,6009633,Saltator maximus,4
33,13,60031102,Phaethornis striigularis,5
33,13,60031106,Amazilia tzacatl,1
33,13,60031150,Pyriglena leuconota,1
33,13,60031946,Lepidocolaptes lacrymiger,1
33,13,60031991,Scytalopus parkeri,1
33,13,60032248,Dendrocincla fuliginosa,2
33,13,60032468,Pteroglossus torquatus,7
33,13,60032577,Zimmerius chrysops,1
34,13,60021,Crypturellus soui,1
34,13,60079,Penelope purpurascens,4
34,13,60093,Chamaepetes goudotii,4
34,13,600330,Odontophorus melanonotus,4
34,13,600662,Picoides fumigatus,8
34,13,600680,Colaptes rubiginosus,4
34,13,600709,Campephilus pollens,7
34,13,600715,Campephilus gayaquilensis,1
34,13,600832,Eubucco bourcierii,7
34,13,600836,Semnornis ramphastinus,11
34,13,600840,Aulacorhynchus haematopygus,26
34,13,600856,Andigena laminirostris,4
34,13,600867,Ramphastos brevis,9
34,13,600872,Ramphastos swainsonii,1
34,13,6001000,Pharomachrus auriceps,16
34,13,6001015,Trogon collaris,2
34,13,6001017,Trogon personatus,5
34,13,6001053,Electron platyrhynchum,1
34,13,6001056,Baryphthengus martii,4
34,13,6001312,Piaya cayana,10
34,13,6001654,Pionus sordidus,8
34,13,6001802,Phaethornis yaruqui,24
34,13,6001804,Phaethornis syrmatophorus,2
34,13,6001830,Doryfera ludovicae,2
34,13,6001844,Florisuga mellivora,2
34,13,6001898,Thalurania fannyi,2
34,13,6001942,Amazilia franciae,7
34,13,6001988,Heliodoxa jacula,1
34,13,6002009,Coeligena wilsoni,1
34,13,6002045,Urosticte benjamini,2
34,13,6002047,Ocreatus underwoodii,74
34,13,6002072,Aglaiocercus coelestis,10
34,13,6002088,Calliphlox mitchellii,1
34,13,6002481,Patagioenas fasciata,14
34,13,6002488,Patagioenas plumbea,7
34,13,6002489,Patagioenas subvinacea,3
34,13,6002577,Leptotila verreauxi,2
34,13,6002598,Geotrygon frenata,2
34,13,6002839,Laterallus albigularis,5
34,13,6003339,Elanoides forficatus,2
34,13,6003499,Buteo magnirostris,5
34,13,6004045,Mionectes olivaceus,4
34,13,6004052,Leptopogon superciliaris,12
34,13,6004053,Pseudotriccus pelzelni,3
34,13,6004107,Phyllomyias cinereiceps,4
34,13,6004123,Capsiempis flaveola,2
34,13,6004156,Mecocerculus poecilocercus,1
34,13,6004189,Phylloscartes ophthalmicus,4
34,13,6004213,Lophotriccus pileatus,84
34,13,6004238,Myiotriccus ornatus,35
34,13,6004267,Contopus fumigatus,3
34,13,6004382,Myiarchus tuberculifer,9
34,13,6004428,Myiodynastes chrysocephalus,34
34,13,6004432,Myiozetetes cayanensis,1
34,13,6004448,Pachyramphus polychopterus,16
34,13,6004450,Pachyramphus albogriseus,2
34,13,6004456,Pachyramphus homochrous,2
34,13,6004461,Tityra semifasciata,1
34,13,6004462,Tityra inquisitor,1
34,13,6004495,Snowornis cryptolophus,1
34,13,6004530,Rupicola peruvianus,6
34,13,6004555,Masius chrysopterus,4
34,13,6004566,Machaeropterus deliciosus,2
34,13,6004611,Thamnophilus unicolor,8
34,13,6004629,Dysithamnus mentalis,10
34,13,6004659,Myrmotherula schisticolor,11
34,13,6004737,Myrmeciza exsul,1
34,13,6004743,Myrmeciza nigricauda,5
34,13,6004751,Myrmeciza immaculata,23
34,13,6004840,Synallaxis azarae,2
34,13,6004844,Synallaxis brachyura,19
34,13,6004872,Cranioleuca erythrops,16
34,13,6004942,Premnoplex brunnescens,3
34,13,6004959,Syndactyla subalaris,19
34,13,6004962,Anabacerthia variegaticeps,24
34,13,6004973,Philydor rufum,28
34,13,6004979,Thripadectes ignobilis,1
34,13,6004996,Sclerurus mexicanus,1
34,13,6005005,Xenops minutus,1
34,13,6005009,Dendrocincla tyrannina,1
34,13,6005018,Glyphorynchus spirurus,1
34,13,6005024,Xiphocolaptes promeropirhynchus,1
34,13,6005043,Xiphorhynchus erythropygius,9
34,13,6005055,Campylorhamphus pusillus,1
34,13,6005061,Formicarius rufipectus,23
34,13,6005074,Grallaria guatimalensis,2
34,13,6005107,Grallaricula flavirostris,2
34,13,6005144,Scytalopus vicinior,2
34,13,6005555,Cyclarhis nigrirostris,1
34,13,6005559,Vireolanius leucotis,2
34,13,6005584,Vireo olivaceus,7
34,13,6005591,Vireo leucophrys,29
34,13,6006358,Myadestes ralloides,2
34,13,6006369,Catharus dryas,16
34,13,6006431,Turdus obsoletus,17
34,13,6006436,Turdus maculirostris,2
34,13,6006946,Thryothorus mystacalis,16
34,13,6006954,Thryothorus nigricapillus,10
34,13,6006979,Henicorhina leucophrys,116
34,13,6006982,Microcerculus marginatus,8
34,13,6007094,Pygochelidon cyanoleuca,2
34,13,6009038,Arremon aurantiirostris,2
34,13,6009069,Arremon brunneinucha,8
34,13,6009094,Parula pitiayumi,104
34,13,6009157,Myioborus miniatus,63
34,13,6009179,Basileuterus coronatus,1
34,13,6009187,Basileuterus tristriatus,101
34,13,6009199,Coereba flaveola,1
34,13,6009227,Chlorospingus semifuscus,15
34,13,6009230,Chlorospingus flavigularis,51
34,13,6009269,Chlorothraupis stolzmanni,22
34,13,6009300,Piranga leucoptera,5
34,13,6009311,Ramphocelus flammigerus,21
34,13,6009313,Thraupis episcopus,1
34,13,6009336,Anisognathus somptuosus,7
34,13,6009357,Euphonia laniirostris,4
34,13,6009370,Euphonia xanthogaster,79
34,13,6009379,Chlorochrysa phoenicotis,3
34,13,6009395,Tangara arthus,44
