TaxonID,Scientific Name,Scientific_name_database,English,Diet-Inv,Diet-Vend,Diet-Vect,Diet-Vfish,Diet-Vunk,Diet-Scav,Diet-Fruit,Diet-Nect,Diet-Seed,Diet-PlantO,ForStrat-watbelowsurf,ForStrat-wataroundsurf,ForStrat-ground,ForStrat-understory,ForStrat-midhigh,ForStrat-canopy,ForStrat-aerial,Nocturnal,BodyMass-Value
6007652,Orthotomus ruficeps,Orthotomus ruficeps,Ashy Tailorbird,100,0,0,0,0,0,0,0,0,0,0,0,0,33,33,33,0,0,8.1
6007667,Eremomela turneri,Eremomela turneri,Turner's Eremomela,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,7.34
6007675,Sylvietta virens,Sylvietta virens,Green Crombec,80,0,0,0,0,0,10,0,10,0,0,0,40,40,20,0,0,0,8.4
6007687,Macrosphenus flavicans,Macrosphenus flavicans,Yellow Longbill,80,0,0,0,0,0,20,0,0,0,0,0,0,40,60,0,0,0,13.36
6007688,Macrosphenus concolor,Macrosphenus concolor,Grey Longbill,100,0,0,0,0,0,0,0,0,0,0,0,0,40,60,0,0,0,13.9
6007692,Hylia prasina,Hylia prasina,Green Hylia,100,0,0,0,0,0,0,0,0,0,0,0,20,60,20,0,0,0,13.06
6007699,Phylloscopus budongoensis,Phylloscopus budongoensis,Uganda Woodland-warbler,100,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40,0,0,8.2
6007701,Phylloscopus trochilus,Phylloscopus trochilus,Willow Warbler,80,0,0,0,0,0,10,0,10,0,0,0,0,0,30,70,0,0,8.7
6007706,Phylloscopus sibilatrix,Phylloscopus sibilatrix,Wood Warbler,80,0,0,0,0,0,20,0,0,0,0,0,0,50,0,50,0,0,9.2
6007719,Phylloscopus inornatus,Phylloscopus inornatus,Inornate Warbler,90,0,0,0,0,0,0,0,10,0,0,0,10,30,30,30,0,0,6.59
6007720,Phylloscopus borealis,Phylloscopus borealis,Arctic Warbler,100,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,10.89
6007721,Phylloscopus trochiloides,Phylloscopus trochiloides,Greenish Warbler,80,0,0,0,0,0,10,0,10,0,0,0,0,33,33,33,0,0,8.05
6007724,Phylloscopus magnirostris,Phylloscopus magnirostris,Large-billed Leaf-warbler,100,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0,0,11.6
6007731,Phylloscopus cantator,Phylloscopus cantator,Yellow-vented Warbler,100,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0,0,0,6
6007750,Abroscopus schisticeps,Abroscopus schisticeps,Black-faced Warbler,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,4.7
6007753,Hyliota australis,Hyliota australis,Southern Hyliota,100,0,0,0,0,0,0,0,0,0,0,0,0,0,20,60,20,0,11.2
6007777,Garrulax cinereifrons,Garrulax cinereifrons,Ashy-headed Laughingthrush,60,0,0,0,0,0,20,0,20,0,0,0,50,50,0,0,0,0,70
6007796,Garrulax delesserti,Garrulax delesserti,Wynaad Laughingthrush,80,0,0,0,0,0,10,0,10,0,0,0,80,20,0,0,0,0,92
6007833,Trichastoma rostratum,Trichastoma rostratum,White-chested Babbler,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,17.8
6007834,Trichastoma celebense,Trichastoma celebense,Sulawesi Babbler,100,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,23.6
6007835,Trichastoma bicolor,Trichastoma bicolor,Ferruginous Babbler,100,0,0,0,0,0,0,0,0,0,0,0,60,40,0,0,0,0,27.2
6007841,Malacocincla malaccensis,Malacocincla malaccensis,Short-tailed Babbler,100,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,21.4
6007842,Malacocincla cinereiceps,Malacocincla cinereiceps,Ashy-headed Babbler,80,0,0,0,0,0,0,0,0,20,0,0,50,50,0,0,0,0,23.92
6007847,Pellorneum ruficeps,Pellorneum ruficeps,Puff-throated Babbler,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,26
6007848,Pellorneum fuscocapillus,Pellorneum fuscocapillus,Brown-capped Babbler,100,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,30
6007849,Pellorneum capistratum,Pellorneum capistratum,Black-capped Babbler,100,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,25.1
6007850,Malacopteron magnirostre,Malacopteron magnirostre,Moustached Babbler,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,19.34
6007851,Malacopteron affine,Malacopteron affine,Sooty-capped Babbler,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,17.08
6007852,Malacopteron cinereum,Malacopteron cinereum,Scaly-crowned Babbler,90,0,0,0,0,0,10,0,0,0,0,0,0,20,80,0,0,0,18.1
6007853,Malacopteron magnum,Malacopteron magnum,Rufous-crowned Babbler,90,0,0,0,0,0,0,0,10,0,0,0,0,20,80,0,0,0,27.2
6007854,Malacopteron palawanense,Malacopteron palawanense,Melodious Babbler,80,0,0,0,0,0,0,0,0,20,0,0,0,20,80,0,0,0,32.11
6007855,Malacopteron albogulare,Malacopteron albogulare,Grey-breasted Babbler,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,16.5
6007857,Illadopsis albipectus,Illadopsis albipectus,Scaly-breasted Illadopsis,100,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,30.6
6007860,Illadopsis rufipennis,Illadopsis rufipennis,Pale-breasted Illadopsis,100,0,0,0,0,0,0,0,0,0,0,0,40,40,20,0,0,0,22.2
6007861,Illadopsis fulvescens,Illadopsis fulvescens,Brown Illadopsis,90,0,0,0,0,0,0,0,10,0,0,0,0,0,100,0,0,0,27.9
6007862,Illadopsis pyrrhoptera,Illadopsis pyrrhoptera,Mountain Illadopsis,80,0,0,0,0,0,10,0,10,0,0,0,0,80,20,0,0,0,24.8
6007865,Kakamega poliothorax,Kakamega poliothorax,Grey-chested Babbler,100,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,36.4
6007867,Pomatorhinus hypoleucos,Pomatorhinus hypoleucos,Large Scimitar-babbler,100,0,0,0,0,0,0,0,0,0,0,0,40,60,0,0,0,0,75.6
6007872,Pomatorhinus montanus,Pomatorhinus montanus,Chestnut-backed Scimitar-babbler,70,0,0,0,0,0,10,0,10,10,0,0,0,70,30,0,0,0,28.63
6007879,Ptilocichla leucogrammica,Ptilocichla leucogrammica,Bornean Wren-babbler,100,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,33
6007881,Ptilocichla falcata,Ptilocichla falcata,Falcated Wren-babbler,70,0,0,0,0,0,30,0,0,0,0,0,80,20,0,0,0,0,31.1
6007882,Kenopia striata,Kenopia striata,Striped Wren-babbler,100,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,19.9
6007888,Napothera brevicaudata,Napothera brevicaudata,Streaked Wren-babbler,100,0,0,0,0,0,0,0,0,0,0,0,60,40,0,0,0,0,19.5
6007908,Stachyris rufifrons,Stachyris rufifrons,Rufous-fronted Babbler,80,0,0,0,0,0,20,0,0,0,0,0,0,80,20,0,0,0,10.6
6007924,Stachyris nigriceps,Stachyris nigriceps,Grey-throated Babbler,70,0,0,0,0,0,10,10,10,0,0,0,0,100,0,0,0,0,15.8
6007929,Stachyris nigricollis,Stachyris nigricollis,Black-throated Babbler,100,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,26.2
6007931,Stachyris maculata,Stachyris maculata,Chestnut-rumped Babbler,100,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0,0,0,29.2
6007932,Stachyris erythroptera,Stachyris erythroptera,Chestnut-winged Babbler,80,0,0,0,0,0,20,0,0,0,0,0,0,0,100,0,0,0,12.6
6007935,Rhopocichla atriceps,Rhopocichla atriceps,Dark-fronted Babbler,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,16.3
6007940,Macronous ptilosus,Macronous ptilosus,Fluffy-backed Tit-babbler,100,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,18
6007959,Turdoides rufescens,Turdoides rufescens,Orange-billed Babbler,80,0,0,0,0,0,20,0,0,0,0,0,0,40,40,20,0,0,63.28
6007960,Turdoides affinis,Turdoides affinis,Yellow-billed Babbler,50,0,0,0,0,10,20,10,0,10,0,0,100,0,0,0,0,0,63.28
6008008,Alcippe brunneicauda,Alcippe brunneicauda,Brown Fulvetta,80,0,0,0,0,0,20,0,0,0,0,0,0,20,80,0,0,0,14.3
6008009,Alcippe poioicephala,Alcippe poioicephala,Brown-cheeked Fulvetta,80,0,0,0,0,0,0,20,0,0,0,0,0,40,40,20,0,0,20.7
6008013,Alcippe nipalensis,Alcippe nipalensis,Nepal Fulvetta,40,0,0,0,0,0,30,30,0,0,0,0,0,50,50,0,0,0,15.8
6008039,Erpornis zantholeuca,Erpornis zantholeuca,White-bellied Yuhina,60,0,0,0,0,0,20,10,10,0,0,0,0,0,80,20,0,0,11.8
6008073,Sylvia atricapilla,Sylvia atricapilla,Blackcap,50,0,0,0,0,0,30,10,10,0,0,0,0,0,100,0,0,0,16.7
6008186,Prionochilus maculatus,Prionochilus maculatus,Yellow-breasted Flowerpecker,0,0,0,0,0,0,70,30,0,0,0,0,0,40,30,30,0,0,7.95
6008189,Prionochilus xanthopygius,Prionochilus xanthopygius,Yellow-rumped Flowerpecker,10,0,0,0,0,0,30,30,0,30,0,0,0,50,30,20,0,0,7.6
6008196,Dicaeum chrysorrheum,Dicaeum chrysorrheum,Yellow-vented Flowerpecker,30,0,0,0,0,0,40,30,0,0,0,0,0,30,40,30,0,0,9
6008198,Dicaeum vincens,Dicaeum vincens,White-throated Flowerpecker,20,0,0,0,0,0,60,20,0,0,0,0,0,20,40,40,0,0,8.46
6008199,Dicaeum aureolimbatum,Dicaeum aureolimbatum,Yellow-sided Flowerpecker,40,0,0,0,0,0,50,10,0,0,0,0,0,0,70,30,0,0,8.1
6008206,Dicaeum trigonostigma,Dicaeum trigonostigma,Orange-bellied Flowerpecker,10,0,0,0,0,0,30,30,20,10,0,0,0,30,40,30,0,0,7.1
6008209,Dicaeum concolor,Dicaeum concolor,Plain Flowerpecker,30,0,0,0,0,0,40,30,0,0,0,0,0,30,20,50,0,0,6.2
6008211,Dicaeum nehrkorni,Dicaeum nehrkorni,Crimson-crowned Flowerpecker,0,0,0,0,0,0,30,60,0,10,0,0,0,10,30,60,0,0,8.46
6008214,Dicaeum pectorale,Dicaeum pectorale,Olive-crowned Flowerpecker,30,0,0,0,0,0,70,0,0,0,0,0,0,10,30,60,0,0,7.6
6008215,Dicaeum geelvinkianum,Dicaeum geelvinkianum,Red-capped Flowerpecker,30,0,0,0,0,0,30,20,20,0,0,0,0,10,30,60,0,0,6.8
6008224,Dicaeum celebicum,Dicaeum celebicum,Grey-sided Flowerpecker,30,0,0,0,0,0,40,30,0,0,0,0,0,30,60,10,0,0,6.5
6008234,Anthreptes malacensis,Anthreptes malacensis,Plain-throated Sunbird,60,0,0,0,0,0,20,10,10,0,0,0,0,50,30,20,0,0,11.33
6008236,Anthreptes singalensis,Anthreptes singalensis,Ruby-cheeked Sunbird,70,0,0,0,0,0,20,10,0,0,0,0,0,20,50,30,0,0,8.2
6008245,Anthreptes collaris,Anthreptes collaris,Collared Sunbird,60,0,0,0,0,0,20,0,20,0,0,0,0,50,30,20,0,0,6.98
6008248,Hypogramma hypogrammicum,Hypogramma hypogrammicum,Purple-naped Sunbird,30,0,0,0,0,0,20,30,20,0,0,0,0,50,30,20,0,0,11.42
6008251,Nectarinia olivacea,Nectarinia olivacea,Olive Sunbird,40,0,0,0,0,0,30,30,0,0,0,0,0,60,40,0,0,0,9.65
6008253,Nectarinia veroxii,Nectarinia veroxii,Mouse-coloured Sunbird,50,0,0,0,0,0,0,50,0,0,0,0,0,10,40,40,10,0,11.5
6008255,Nectarinia hartlaubii,Nectarinia hartlaubii,Principe Sunbird,60,0,0,0,0,0,0,40,0,0,0,0,30,50,20,0,0,0,10.5
6008256,Nectarinia newtonii,Nectarinia newtonii,Newton's Sunbird,50,0,0,0,0,0,0,50,0,0,0,0,0,0,50,50,0,0,6.5
6008257,Nectarinia thomensis,Nectarinia thomensis,Giant Sunbird,40,0,0,0,0,0,30,30,0,0,0,0,0,20,50,30,0,0,26.2
6008260,Nectarinia verticalis,Nectarinia verticalis,Green-headed Sunbird,30,0,0,0,0,0,20,30,20,0,0,0,0,20,20,60,0,0,14.43
6008266,Nectarinia amethystina,Nectarinia amethystina,Amethyst Sunbird,50,0,0,0,0,0,0,50,0,0,0,0,0,20,40,40,0,0,13.66
6008271,Nectarinia zeylonica,Nectarinia zeylonica,Purple-rumped Sunbird,40,0,0,0,0,0,30,30,0,0,0,0,0,30,40,30,0,0,8.77
6008272,Nectarinia minima,Nectarinia minima,Crimson-backed Sunbird,50,0,0,0,0,0,0,50,0,0,0,0,0,50,50,0,0,0,4.89
6008274,Nectarinia aspasia,Nectarinia aspasia,Black Sunbird,40,0,0,0,0,0,30,30,0,0,0,0,0,50,50,0,0,0,9.65
6008276,Nectarinia jugularis,Nectarinia jugularis,Olive-backed Sunbird,40,0,0,0,0,0,30,30,0,0,0,0,0,60,20,20,0,0,8.99
6008283,Nectarinia venusta,Nectarinia venusta,Variable Sunbird,50,0,0,0,0,0,0,50,0,0,0,0,0,30,30,30,10,0,6.56
6008301,Nectarinia chloropygia,Nectarinia chloropygia,Olive-bellied Sunbird,30,0,0,0,0,0,0,30,30,10,0,0,10,70,20,0,0,0,6.2
6008313,Nectarinia kilimensis,Nectarinia kilimensis,Bronze Sunbird,50,0,0,0,0,0,0,50,0,0,0,0,0,40,40,10,10,0,15.66
6008314,Nectarinia reichenowi,Nectarinia reichenowi,Golden-winged Sunbird,60,0,0,0,0,0,0,40,0,0,0,0,0,60,20,10,10,0,14.66
6008327,Nectarinia superba,Nectarinia superba,Superb Sunbird,20,0,0,0,0,0,20,30,30,0,0,0,0,30,20,50,0,0,16.8
6008340,Aethopyga saturata,Aethopyga saturata,Black-throated Sunbird,40,0,0,0,0,0,0,60,0,0,0,0,10,30,30,30,0,0,5.3
6008341,Aethopyga siparaja,Aethopyga siparaja,Crimson Sunbird,50,0,0,0,0,0,0,50,0,0,0,0,0,70,10,20,0,0,6.7
6008342,Aethopyga mystacalis,Aethopyga mystacalis,Scarlet Sunbird,50,0,0,0,0,0,0,50,0,0,0,0,0,0,20,80,0,0,6
6008344,Arachnothera longirostra,Arachnothera longirostra,Little Spiderhunter,50,0,0,0,0,0,0,50,0,0,0,0,0,80,20,0,0,0,12.46
6008345,Arachnothera crassirostris,Arachnothera crassirostris,Thick-billed Spiderhunter,50,0,0,0,0,0,0,50,0,0,0,0,0,30,60,10,0,0,16
6008346,Arachnothera robusta,Arachnothera robusta,Long-billed Spiderhunter,30,0,0,0,0,0,30,20,0,20,0,0,0,0,50,50,0,0,25.37
6008347,Arachnothera flavigaster,Arachnothera flavigaster,Spectacled Spiderhunter,40,0,0,0,0,0,30,30,0,0,0,0,0,0,70,30,0,0,38.4
6008350,Arachnothera affinis,Arachnothera affinis,Grey-breasted Spiderhunter,60,0,0,0,0,0,0,40,0,0,0,0,0,20,30,50,0,0,26.4
6008352,Arachnothera magna,Arachnothera magna,Streaked Spiderhunter,50,0,0,0,0,0,0,50,0,0,0,0,0,10,40,50,0,0,30.7
6008355,Melanocharis nigra,Melanocharis nigra,Black Berrypecker,30,0,0,0,0,0,70,0,0,0,0,0,0,40,50,10,0,0,14.16
6008361,Toxorhamphus novaeguineae,Toxorhamphus novaeguineae,Green-crowned Longbill,70,0,0,0,0,0,0,30,0,0,0,0,0,40,40,20,0,0,11.78
6008362,Toxorhamphus iliolophus,Toxorhamphus iliolophus,Plumed Longbill,50,0,0,0,0,0,10,40,0,0,0,0,0,0,60,40,0,0,11
6008379,Passer griseus,Passer griseus,Northern Grey-headed Sparrow,20,0,0,0,0,0,10,0,70,0,0,0,50,50,0,0,0,0,27.82
6008411,Motacilla flava,Motacilla flava,Yellow Wagtail,70,0,0,0,0,0,10,0,10,10,0,0,100,0,0,0,0,0,17.68
6008412,Motacilla cinerea,Motacilla cinerea,Grey Wagtail,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,17.15
6008429,Anthus richardi,Anthus richardi,Richard's Pipit,70,0,0,0,0,0,0,0,30,0,0,0,100,0,0,0,0,0,32.17
6008447,Anthus hodgsoni,Anthus hodgsoni,Olive-backed Pipit,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,21.3
6008502,Ploceus ocularis,Ploceus ocularis,Spectacled Weaver,60,0,10,0,0,0,10,0,10,10,0,0,100,0,0,0,0,0,25.2
6008503,Ploceus nigricollis,Ploceus nigricollis,Black-necked Weaver,70,0,0,0,0,0,20,0,10,0,0,0,50,50,0,0,0,0,27.1
6008507,Ploceus capensis,Ploceus capensis,Cape Weaver,50,0,0,0,0,0,10,20,10,10,0,0,100,0,0,0,0,0,43.99
6008510,Ploceus princeps,Ploceus princeps,Principe Golden Weaver,20,0,0,0,0,0,20,20,30,10,0,0,100,0,0,0,0,0,31.2
6008522,Ploceus velatus,Ploceus velatus,Southern Masked-weaver,40,0,0,0,0,10,0,0,30,20,0,0,100,0,0,0,0,0,30.94
6008526,Ploceus cucullatus,Ploceus cucullatus,Village Weaver,30,0,0,0,0,0,10,10,40,10,0,0,80,20,0,0,0,0,36.08
6008527,Ploceus grandis,Ploceus grandis,Giant Weaver,50,0,0,0,0,0,10,0,40,0,0,0,100,0,0,0,0,0,63.48
6008539,Ploceus tricolor,Ploceus tricolor,Yellow-mantled Weaver,80,0,0,0,0,0,20,0,0,0,0,0,70,30,0,0,0,0,36.8
6008548,Ploceus bicolor,Ploceus bicolor,Forest Weaver,60,0,0,0,0,0,20,10,0,10,0,0,70,30,0,0,0,0,34.54
6008553,Ploceus insignis,Ploceus insignis,Brown-capped Weaver,60,0,0,0,0,0,40,0,0,0,0,0,80,20,0,0,0,0,27.5
6008555,Ploceus sanctithomae,Ploceus sanctithomae,Sao Tome Weaver,30,0,0,0,0,0,0,30,40,0,0,0,40,60,0,0,0,0,22
6008567,Malimbus rubricollis,Malimbus rubricollis,Red-headed Malimbe,60,0,0,0,0,0,30,0,0,10,0,0,0,0,10,90,0,0,42.2
6008584,Euplectes orix,Euplectes orix,Red Bishop,50,0,0,0,0,0,0,0,50,0,0,0,0,0,20,80,0,0,22.97
6008591,Euplectes ardens,Euplectes ardens,Red-collared Widowbird,20,0,0,0,0,0,20,20,40,0,0,0,40,40,20,0,0,0,19.02
6008594,Euplectes progne,Euplectes progne,Long-tailed Widowbird,20,0,0,0,0,0,0,0,80,0,0,0,0,0,100,0,0,0,35.1
6008597,Amblyospiza albifrons,Amblyospiza albifrons,Grosbeak Weaver,40,0,0,0,0,0,30,0,30,0,0,0,0,30,70,0,0,0,41.59
6008601,Nigrita bicolor,Nigrita bicolor,Chestnut-breasted Negrofinch,40,0,10,0,0,0,20,10,10,10,0,0,25,25,25,25,0,0,10.5
6008603,Nigrita canicapillus,Nigrita canicapillus,Grey-headed Negrofinch,50,0,0,0,0,0,20,10,20,0,0,0,0,33,33,33,0,0,18.7
6008622,Spermophaga ruficapilla,Spermophaga ruficapilla,Red-headed Bluebill,20,0,0,0,0,0,0,0,80,0,0,0,50,50,0,0,0,0,23.6
6008646,Estrilda thomensis,Estrilda thomensis,Cinderella Waxbill,20,0,0,0,0,0,0,10,60,10,0,0,100,0,0,0,0,0,7.6
6008656,Estrilda astrild,Estrilda astrild,Common Waxbill,0,0,0,0,0,0,0,0,100,0,0,0,50,50,0,0,0,0,8.29
6008700,Lonchura cucullata,Lonchura cucullata,Bronze Munia,20,0,0,0,0,0,0,20,40,20,0,0,60,40,0,0,0,0,8.99
6008704,Lonchura striata,Lonchura striata,White-rumped Munia,0,0,0,0,0,0,0,0,90,10,0,0,50,50,0,0,0,0,12.3
6008706,Lonchura fuscans,Lonchura fuscans,Dusky Munia,20,0,0,0,0,0,0,0,80,0,0,0,50,50,0,0,0,0,9.5
6008748,Vidua macroura,Vidua macroura,Pin-tailed Whydah,20,0,0,0,0,0,0,0,80,0,0,0,100,0,0,0,0,0,15.74
6008780,Serinus mozambicus,Serinus mozambicus,Yellow-fronted Canary,10,0,0,0,0,0,0,0,50,40,0,0,50,0,50,0,0,0,11.87
6008797,Serinus rufobrunneus,Serinus rufobrunneus,Principe Seedeater,10,0,0,0,0,0,30,0,30,30,0,0,0,60,40,0,0,0,25.9
6008823,Carduelis notata,Carduelis notata,Black-headed Siskin,0,0,0,0,0,0,0,0,100,0,0,0,0,50,50,0,0,0,10.9
6008829,Carduelis psaltria,Carduelis psaltria,Lesser Goldfinch,10,0,0,0,0,0,30,0,30,30,0,0,20,40,40,0,0,0,8.77
6008978,Melospiza lincolnii,Melospiza lincolnii,Lincoln's Sparrow,50,0,0,0,0,0,0,0,50,0,0,0,100,0,0,0,0,0,16.6
6008980,Zonotrichia capensis,Zonotrichia capensis,Rufous-collared Sparrow,30,0,0,0,0,0,0,0,50,20,0,0,100,0,0,0,0,0,20.31
6008996,Ammodramus savannarum,Ammodramus savannarum,Grasshopper Sparrow,60,0,0,0,0,0,0,0,40,0,0,0,80,20,0,0,0,0,17.61
6008998,Ammodramus aurifrons,Ammodramus aurifrons,Yellow-browed Sparrow,30,0,0,0,0,0,0,0,70,0,0,0,80,20,0,0,0,0,17.8
6009009,Chondestes grammacus,Chondestes grammacus,Lark Sparrow,30,0,0,0,0,0,0,0,70,0,0,0,80,10,10,0,0,0,29
6009015,Peucaea ruficauda,Aimophila ruficauda,Stripe-headed Sparrow,60,0,0,0,0,0,0,0,40,0,0,0,90,10,0,0,0,0,28.2
6009036,Melozone biarcuata,Melozone biarcuata,Prevost's Ground-sparrow,40,0,0,0,0,0,20,0,30,10,0,0,90,10,0,0,0,0,30.6
6009038,Arremon aurantiirostris,Arremon aurantiirostris,Orange-billed Sparrow,30,0,0,0,0,0,40,0,30,0,0,0,60,40,0,0,0,0,34.5
6009040,Arremon taciturnus,Arremon taciturnus,Pectoral Sparrow,30,0,0,0,0,0,40,0,30,0,0,0,50,50,0,0,0,0,24.8
6009041,Arremon abeillei,Arremon abeillei,Black-capped Sparrow,30,0,0,0,0,0,40,0,30,0,0,0,80,20,0,0,0,0,25.9
6009046,Arremonops conirostris,Arremonops conirostris,Black-striped Sparrow,40,0,0,0,0,0,30,0,30,0,0,0,70,20,10,0,0,0,35.89
6009056,Atlapetes tricolor,Atlapetes tricolor,Tricoloured Brush-finch,40,0,0,0,0,0,30,0,30,0,0,0,60,40,0,0,0,0,36.5
6009069,Arremon brunneinucha,Arremon brunneinucha,Chestnut-capped Brush-finch,40,0,0,0,0,0,30,0,30,0,0,0,30,60,10,0,0,0,43.97
6009085,Vermivora cyanoptera,Vermivora pinus,Blue-winged Warbler,100,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,8.9
6009086,Vermivora chrysoptera,Vermivora chrysoptera,Golden-winged Warbler,100,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,8.74
6009087,Vermivora peregrina,Vermivora peregrina,Tennessee Warbler,70,0,0,0,0,0,20,10,0,0,0,0,0,30,40,30,0,0,8.9
6009088,Vermivora celata,Vermivora celata,Orange-crowned Warbler,70,0,0,0,0,0,20,10,0,0,0,0,0,50,50,0,0,0,9.19
6009089,Vermivora ruficapilla,Vermivora ruficapilla,Nashville Warbler,80,0,0,0,0,0,10,10,0,0,0,0,0,40,40,20,0,0,8.09
6009092,Vermivora luciae,Vermivora luciae,Lucy's Warbler,100,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0,0,0,6.6
6009094,Parula pitiayumi,Parula pitiayumi,Tropical Parula,70,0,0,0,0,0,20,0,0,10,0,0,0,0,0,100,0,0,6.82
6009095,Parula superciliosa,Parula superciliosa,Crescent-chested Warbler,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,9
6009097,Dendroica petechia,Dendroica petechia,Yellow Warbler,100,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0,0,0,10.22
6009098,Dendroica pensylvanica,Dendroica pensylvanica,Chestnut-sided Warbler,80,0,0,0,0,0,10,0,10,0,0,0,0,20,80,0,0,0,9.29
6009099,Dendroica magnolia,Dendroica magnolia,Magnolia Warbler,100,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0,0,0,8.14
6009102,Dendroica coronata,Dendroica coronata,Yellow-rumped Warbler,70,0,0,0,0,0,10,10,10,0,0,0,0,50,50,0,0,0,11.94
6009103,Dendroica nigrescens,Dendroica nigrescens,Black-throated Grey Warbler,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,8.7
6009108,Dendroica fusca,Dendroica fusca,Blackburnian Warbler,80,0,0,0,0,0,20,0,0,0,0,0,0,0,20,60,20,0,9.74
6009118,Dendroica castanea,Dendroica castanea,Bay-breasted Warbler,60,0,0,0,0,0,30,10,0,0,0,0,0,0,100,0,0,0,11.8
6009120,Dendroica cerulea,Dendroica cerulea,Cerulean Warbler,90,0,0,0,0,0,0,10,0,0,0,0,0,0,0,70,30,0,9.04
6009125,Mniotilta varia,Mniotilta varia,Black-and-white Warbler,80,0,0,0,0,0,20,0,0,0,0,0,0,20,60,20,0,0,10.9
6009126,Setophaga ruticilla,Setophaga ruticilla,American Redstart,80,0,0,0,0,0,10,0,10,0,0,0,0,0,80,20,0,0,8.24
6009128,Helmitheros vermivorum,Helmitheros vermivorum,Worm-eating Warbler,100,0,0,0,0,0,0,0,0,0,0,0,0,30,70,0,0,0,14.16
6009130,Seiurus aurocapilla,Seiurus aurocapilla,Ovenbird,70,0,10,0,0,0,10,0,10,0,0,0,80,20,0,0,0,0,18.8
6009131,Parkesia noveboracensis,Seiurus noveboracensis,Northern Waterthrush,90,0,0,10,0,0,0,0,0,0,0,0,80,20,0,0,0,0,16.3
6009132,Parkesia motacilla,Seiurus motacilla,Louisiana Waterthrush,80,0,10,10,0,0,0,0,0,0,0,0,50,50,0,0,0,0,19.9
6009133,Oporornis formosus,Oporornis formosus,Kentucky Warbler,80,0,0,0,0,0,10,0,10,0,0,0,80,20,0,0,0,0,14
6009135,Oporornis philadelphia,Oporornis philadelphia,Mourning Warbler,90,0,0,0,0,0,0,0,0,10,0,0,50,50,0,0,0,0,11.74
6009136,Oporornis tolmiei,Oporornis tolmiei,MacGillivray's Warbler,100,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,10.4
6009137,Geothlypis trichas,Geothlypis trichas,Common Yellowthroat,100,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,9.54
6009141,Geothlypis semiflava,Geothlypis semiflava,Olive-crowned Yellowthroat,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,17.2
6009144,Geothlypis aequinoctialis,Geothlypis aequinoctialis,Masked Yellowthroat,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,13.1
6009150,Wilsonia citrina,Wilsonia citrina,Hooded Warbler,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,10.54
6009151,Wilsonia pusilla,Wilsonia pusilla,Wilson's Warbler,80,0,0,0,0,0,10,10,0,0,0,0,0,20,80,0,0,0,6.96
6009152,Wilsonia canadensis,Wilsonia canadensis,Canada Warbler,90,0,0,0,0,0,10,0,0,0,0,0,0,60,40,0,0,0,10.04
6009157,Myioborus miniatus,Myioborus miniatus,Slate-throated Redstart,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,9
