TaxonID,Sc,V,I,F,N,P,Se
6001419,0,0,0,0,0,0,1
6001419,0,0,0,0,0,0,1
6001419,0,0,0,0,0,0,1
6001422,0,0,0,1,0,0,0
6001425,0,0,0,1,0,0,0
6001425,0,0,0,1,0,0,0
6001430,0,0,0,1,1,0,1
6001430,0,0,0,1,1,0,1
6001430,0,0,0,1,1,0,1
6001431,0,0,0,0,1,0,1
6001440,0,0,0,1,0,0,1
6001440,0,0,0,1,0,0,1
6001446,0,0,0,1,1,1,1
6001446,0,0,0,1,1,1,1
6001446,0,0,0,1,1,1,1
6001446,0,0,0,1,1,1,1
6001446,0,0,0,1,1,1,1
6001446,0,0,0,1,1,1,1
6001446,0,0,0,1,1,1,1
6001507,0,0,0,1,0,0,1
6001515,0,0,0,1,1,0,0
6001515,0,0,0,1,1,0,0
6001515,0,0,0,1,1,0,0
6001515,0,0,0,1,1,0,0
6001515,0,0,0,1,1,0,0
6001515,0,0,0,1,1,0,0
6001516,0,0,0,1,1,0,1
6001518,0,0,0,1,0,0,0
6001518,0,0,0,1,0,0,0
6001519,0,0,0,1,1,0,0
6001519,0,0,0,1,1,0,0
6001519,0,0,0,1,1,0,0
6001524,0,0,0,1,1,0,0
6001524,0,0,0,1,1,0,0
6001524,0,0,0,1,1,0,0
6001524,0,0,0,1,1,0,0
6001536,0,0,0,1,1,0,1
6001537,0,0,0,1,1,0,1
6001537,0,0,0,1,1,0,1
6001538,0,0,0,1,1,0,0
6001542,0,0,0,1,1,0,1
6001542,0,0,0,1,1,0,1
6001547,0,0,0,1,1,1,1
6001547,0,0,0,1,1,1,1
6001550,0,0,0,1,0,0,1
6001551,0,0,0,1,1,1,1
6001552,0,0,0,1,0,0,1
6001554,0,0,0,1,0,1,1
6001554,0,0,0,1,0,1,1
6001568,0,0,0,1,1,0,0
6001568,0,0,0,1,1,0,0
6001568,0,0,0,1,1,0,0
6001568,0,0,0,1,1,0,0
6001569,0,0,0,1,1,0,1
6001569,0,0,0,1,1,0,1
6001569,0,0,0,1,1,0,1
6001569,0,0,0,1,1,0,1
6001575,0,0,0,1,1,0,0
6001576,0,0,0,1,1,0,0
6001576,0,0,0,1,1,0,0
6001577,0,0,0,1,1,0,0
6001577,0,0,0,1,1,0,0
6001579,0,0,0,1,1,1,1
6001594,0,0,0,1,1,0,0
6001594,0,0,0,1,1,0,0
6001594,0,0,0,1,1,0,0
6001598,0,0,0,1,0,0,0
6001598,0,0,0,1,0,0,0
6001611,0,0,0,1,1,0,1
6001611,0,0,0,1,1,0,1
6001618,0,0,0,0,0,0,1
6001618,0,0,0,0,0,0,1
6001625,0,0,0,1,1,0,1
6001625,0,0,0,1,1,0,1
6001627,0,0,0,0,1,0,0
6001627,0,0,0,0,1,0,0
6001639,0,0,0,0,1,0,1
6001639,0,0,0,0,1,0,1
6001640,0,0,0,0,1,0,1
6001642,0,0,0,1,0,1,1
6001642,0,0,0,1,0,1,1
6001644,0,0,0,1,0,0,1
6001646,0,0,0,0,0,0,1
6001652,0,0,0,1,0,0,1
6001652,0,0,0,1,0,0,1
6001653,0,0,0,1,1,0,1
6001653,0,0,0,1,1,0,1
6001653,0,0,0,1,1,0,1
6001653,0,0,0,1,1,0,1
6001653,0,0,0,1,1,0,1
6001653,0,0,0,1,1,0,1
6001654,0,0,0,1,1,0,0
6001654,0,0,0,1,1,0,0
6001657,0,0,0,1,0,0,1
6001657,0,0,0,1,0,0,1
6001657,0,0,0,1,0,0,1
6001659,0,0,0,0,0,0,1
6001659,0,0,0,0,0,0,1
6001659,0,0,0,0,0,0,1
6001671,0,0,0,1,0,0,1
6001671,0,0,0,1,0,0,1
6001671,0,0,0,1,0,0,1
6001681,0,0,0,1,1,0,1
6001681,0,0,0,1,1,0,1
6001681,0,0,0,1,1,0,1
6001685,0,0,0,1,0,0,1
6001685,0,0,0,1,0,0,1
6001685,0,0,0,1,0,0,1
6001685,0,0,0,1,0,0,1
6001685,0,0,0,1,0,0,1
6001685,0,0,0,1,0,0,1
6001691,0,0,0,1,1,0,0
6001691,0,0,0,1,1,0,0
6001691,0,0,0,1,1,0,0
6001693,0,0,1,0,0,0,0
6001693,0,0,1,0,0,0,0
6001693,0,0,1,0,0,0,0
6001703,0,0,1,0,0,0,0
6001703,0,0,1,0,0,0,0
6001703,0,0,1,0,0,0,0
6001703,0,0,1,0,0,0,0
6001707,0,0,1,0,0,0,0
6001707,0,0,1,0,0,0,0
6001707,0,0,1,0,0,0,0
6001707,0,0,1,0,0,0,0
6001727,0,0,1,0,0,0,0
6001733,0,0,1,0,0,0,0
6001734,0,0,1,0,0,0,0
6001740,0,0,1,0,0,0,0
6001742,0,0,1,0,0,0,0
6001742,0,0,1,0,0,0,0
6001746,0,0,1,0,0,0,0
6001746,0,0,1,0,0,0,0
6001756,0,0,1,0,0,0,0
6001756,0,0,1,0,0,0,0
6001761,0,0,1,0,0,0,0
6001772,0,0,1,0,0,0,0
6001785,0,0,1,0,0,0,0
6001787,0,0,1,0,0,0,0
6001794,0,0,1,0,0,0,0
6001794,0,0,1,0,0,0,0
6001794,0,0,1,0,0,0,0
6001795,0,0,1,0,0,0,0
6001796,0,0,1,0,0,0,0
6001796,0,0,1,0,0,0,0
6001797,0,0,1,0,1,0,0
6001797,0,0,1,0,1,0,0
6001797,0,0,1,0,1,0,0
6001798,0,0,1,0,1,0,0
6001798,0,0,1,0,1,0,0
6001798,0,0,1,0,1,0,0
6001798,0,0,1,0,1,0,0
6001798,0,0,1,0,1,0,0
6001799,0,0,1,0,1,0,0
6001800,0,0,1,0,1,0,0
6001800,0,0,1,0,1,0,0
6001800,0,0,1,0,1,0,0
6001801,0,0,1,0,1,0,0
6001801,0,0,1,0,1,0,0
6001801,0,0,1,0,1,0,0
6001801,0,0,1,0,1,0,0
6001801,0,0,1,0,1,0,0
6001801,0,0,1,0,1,0,0
6001801,0,0,1,0,1,0,0
6001802,0,0,1,0,1,0,0
6001802,0,0,1,0,1,0,0
6001803,0,0,1,0,1,0,0
6001803,0,0,1,0,1,0,0
6001804,0,0,1,0,1,0,0
6001804,0,0,1,0,1,0,0
6001804,0,0,1,0,1,0,0
6001804,0,0,1,0,1,0,0
6001804,0,0,1,0,1,0,0
6001804,0,0,1,0,1,0,0
6001805,0,0,1,0,1,0,0
6001805,0,0,1,0,1,0,0
6001805,0,0,1,0,1,0,0
6001805,0,0,1,0,1,0,0
6001805,0,0,1,0,1,0,0
6001805,0,0,1,0,1,0,0
6001805,0,0,1,0,1,0,0
6001805,0,0,1,0,1,0,0
6001805,0,0,1,0,1,0,0
6001805,0,0,1,0,1,0,0
6001805,0,0,1,0,1,0,0
6001805,0,0,1,0,1,0,0
6001805,0,0,1,0,1,0,0
6001805,0,0,1,0,1,0,0
6001805,0,0,1,0,1,0,0
6001807,0,0,1,0,1,0,0
6001807,0,0,1,0,1,0,0
6001808,0,0,1,0,1,0,0
6001808,0,0,1,0,1,0,0
6001808,0,0,1,0,1,0,0
6001810,0,0,1,0,1,0,0
6001810,0,0,1,0,1,0,0
6001810,0,0,1,0,1,0,0
6001810,0,0,1,0,1,0,0
6001810,0,0,1,0,1,0,0
6001810,0,0,1,0,1,0,0
6001812,0,0,1,0,1,0,0
6001812,0,0,1,0,1,0,0
6001819,0,0,1,0,1,0,0
6001819,0,0,1,0,1,0,0
6001819,0,0,1,0,1,0,0
6001819,0,0,1,0,1,0,0
6001819,0,0,1,0,1,0,0
6001819,0,0,1,0,1,0,0
6001819,0,0,1,0,1,0,0
6001819,0,0,1,0,1,0,0
6001819,0,0,1,0,1,0,0
6001820,0,0,1,0,1,0,0
6001823,0,0,1,0,1,0,0
6001823,0,0,1,0,1,0,0
6001824,0,0,1,0,1,0,0
6001824,0,0,1,0,1,0,0
6001824,0,0,1,0,1,0,0
6001825,0,0,1,0,1,0,0
6001827,0,0,1,0,1,0,0
6001830,0,0,1,0,1,0,0
6001830,0,0,1,0,1,0,0
6001830,0,0,1,0,1,0,0
6001830,0,0,1,0,1,0,0
6001834,0,0,1,0,1,0,0
6001834,0,0,1,0,1,0,0
6001834,0,0,1,0,1,0,0
6001834,0,0,1,0,1,0,0
6001834,0,0,1,0,1,0,0
6001844,0,0,1,0,1,0,0
6001844,0,0,1,0,1,0,0
6001844,0,0,1,0,1,0,0
6001844,0,0,1,0,1,0,0
6001844,0,0,1,0,1,0,0
6001844,0,0,1,0,1,0,0
6001844,0,0,1,0,1,0,0
6001844,0,0,1,0,1,0,0
6001844,0,0,1,0,1,0,0
6001846,0,0,1,0,1,0,0
6001847,0,0,1,0,1,0,0
6001847,0,0,1,0,1,0,0
6001847,0,0,1,0,1,0,0
6001847,0,0,1,0,1,0,0
6001851,0,0,1,0,1,0,0
6001852,0,0,1,0,1,0,0
6001861,0,0,1,0,1,0,0
6001861,0,0,1,0,1,0,0
6001861,0,0,1,0,1,0,0
6001862,0,0,1,0,1,0,0
6001870,0,0,1,0,1,0,0
6001873,0,0,1,0,1,0,0
6001879,0,0,1,0,1,0,0
6001879,0,0,1,0,1,0,0
6001880,0,0,1,0,1,0,0
6001893,0,0,1,0,1,0,0
6001894,0,0,1,0,1,0,0
6001894,0,0,1,0,1,0,0
6001894,0,0,1,0,1,0,0
6001897,0,0,1,0,1,0,0
6001897,0,0,1,0,1,0,0
6001897,0,0,1,0,1,0,0
6001897,0,0,1,0,1,0,0
6001898,0,0,1,0,1,0,0
6001898,0,0,1,0,1,0,0
6001898,0,0,1,0,1,0,0
6001899,0,0,1,0,1,0,0
6001899,0,0,1,0,1,0,0
6001899,0,0,1,0,1,0,0
6001899,0,0,1,0,1,0,0
6001899,0,0,1,0,1,0,0
6001899,0,0,1,0,1,0,0
6001899,0,0,1,0,1,0,0
6001899,0,0,1,0,1,0,0
6001899,0,0,1,0,1,0,0
6001899,0,0,1,0,1,0,0
6001899,0,0,1,0,1,0,0
6001899,0,0,1,0,1,0,0
6001899,0,0,1,0,1,0,0
6001899,0,0,1,0,1,0,0
6001901,0,0,1,0,1,0,0
6001901,0,0,1,0,1,0,0
6001903,0,0,1,0,1,0,0
6001903,0,0,1,0,1,0,0
6001909,0,0,1,0,1,0,0
6001909,0,0,1,0,1,0,0
6001911,0,0,1,0,1,0,0
6001911,0,0,1,0,1,0,0
6001913,0,0,1,0,1,0,0
6001915,0,0,1,0,1,0,0
6001915,0,0,1,0,1,0,0
6001915,0,0,1,0,1,0,0
6001915,0,0,1,0,1,0,0
6001930,0,0,1,0,1,0,0
6001932,0,0,1,0,1,0,0
6001933,0,0,1,0,1,0,0
6001935,0,0,1,0,1,0,0
6001935,0,0,1,0,1,0,0
6001935,0,0,1,0,1,0,0
6001935,0,0,1,0,1,0,0
6001937,0,0,1,0,1,0,0
6001937,0,0,1,0,1,0,0
6001938,0,0,1,0,1,0,0
6001938,0,0,1,0,1,0,0
6001938,0,0,1,0,1,0,0
6001939,0,0,1,0,1,0,0
6001942,0,0,1,0,1,0,0
6001951,0,0,1,0,1,0,0
6001952,0,0,1,0,1,0,0
6001952,0,0,1,0,1,0,0
6001956,0,0,1,0,1,0,0
6001956,0,0,1,0,1,0,0
6001963,0,0,1,0,1,0,0
6001963,0,0,1,0,1,0,0
6001965,0,0,1,0,1,0,0
6001967,0,0,1,0,1,0,0
6001967,0,0,1,0,1,0,0
6001967,0,0,1,0,1,0,0
6001970,0,0,1,0,1,0,0
6001970,0,0,1,0,1,0,0
6001971,0,0,1,0,1,0,0
6001975,0,0,1,0,1,0,0
6001975,0,0,1,0,1,0,0
6001976,0,0,1,0,1,0,0
6001976,0,0,1,0,1,0,0
6001976,0,0,1,0,1,0,0
6001976,0,0,1,0,1,0,0
6001976,0,0,1,0,1,0,0
6001976,0,0,1,0,1,0,0
6001986,0,0,1,0,1,0,0
6001986,0,0,1,0,1,0,0
6001987,0,0,1,0,1,0,0
6001988,0,0,1,0,1,0,0
6001988,0,0,1,0,1,0,0
6001988,0,0,1,0,1,0,0
6001988,0,0,1,0,1,0,0
6001988,0,0,1,0,1,0,0
6001994,0,0,1,0,1,0,0
6002000,0,0,1,0,1,0,0
6002006,0,0,1,0,1,0,0
6002006,0,0,1,0,1,0,0
6002009,0,0,1,0,1,0,0
6002009,0,0,1,0,1,0,0
6002009,0,0,1,0,1,0,0
6002009,0,0,1,0,1,0,0
6002009,0,0,1,0,1,0,0
6002011,0,0,1,0,1,0,0
6002011,0,0,1,0,1,0,0
6002011,0,0,1,0,1,0,0
6002011,0,0,1,0,1,0,0
6002022,0,0,1,0,1,0,0
6002022,0,0,1,0,1,0,0
6002022,0,0,1,0,1,0,0
6002022,0,0,1,0,1,0,0
6002022,0,0,1,0,1,0,0
6002028,0,0,0,0,1,0,0
6002028,0,0,0,0,1,0,0
6002028,0,0,0,0,1,0,0
6002028,0,0,0,0,1,0,0
6002044,0,0,1,0,1,0,0
6002044,0,0,1,0,1,0,0
6002045,0,0,1,0,1,0,0
6002045,0,0,1,0,1,0,0
6002047,0,0,1,0,1,0,0
6002047,0,0,1,0,1,0,0
6002047,0,0,1,0,1,0,0
6002047,0,0,1,0,1,0,0
6002072,0,0,1,0,1,0,0
6002072,0,0,1,0,1,0,0
6002076,0,0,1,0,1,0,0
6002077,0,0,1,0,1,0,0
6002077,0,0,1,0,1,0,0
6002077,0,0,1,0,1,0,0
6002077,0,0,1,0,1,0,0
6002078,0,0,1,0,1,0,0
6002078,0,0,1,0,1,0,0
6002081,0,0,1,0,1,0,0
6002082,0,0,1,0,1,0,0
6002088,0,0,1,0,1,0,0
6002088,0,0,1,0,1,0,0
6002105,0,0,1,0,1,0,0
6002122,0,0,0,1,0,0,0
6002126,0,0,0,1,0,0,0
6002126,0,0,0,1,0,0,0
6002135,0,0,0,1,0,0,0
6002135,0,0,0,1,0,0,0
6002137,0,0,0,1,1,0,0
6002137,0,0,0,1,1,0,0
6002143,0,0,0,1,0,0,0
6002143,0,0,0,1,0,0,0
6002143,0,0,0,1,0,0,0
6002143,0,0,0,1,0,0,0
6002166,0,0,1,0,0,0,0
6002173,0,0,1,0,0,0,0
6002186,0,0,1,0,0,0,0
6002195,0,0,1,0,0,0,0
6002195,0,0,1,0,0,0,0
6002205,0,0,1,0,0,0,0
6002205,0,0,1,0,0,0,0
6002205,0,0,1,0,0,0,0
6002223,0,1,1,0,0,0,0
6002225,0,1,0,0,0,0,0
6002244,0,1,1,0,0,0,0
6002256,0,0,1,0,0,0,0
6002256,0,0,1,0,0,0,0
6002257,0,1,0,0,0,0,0
6002257,0,1,0,0,0,0,0
6002257,0,1,0,0,0,0,0
6002257,0,1,0,0,0,0,0
6002257,0,1,0,0,0,0,0
6002262,0,1,1,0,0,0,0
6002262,0,1,1,0,0,0,0
6002262,0,1,1,0,0,0,0
6002266,0,1,1,0,0,0,0
6002266,0,1,1,0,0,0,0
6002268,0,0,1,0,0,0,0
6002268,0,0,1,0,0,0,0
6002268,0,0,1,0,0,0,0
6002270,0,0,1,0,0,0,0
6002270,0,0,1,0,0,0,0
6002271,0,1,1,0,0,0,0
6002271,0,1,1,0,0,0,0
6002276,0,0,1,0,0,0,0
6002276,0,0,1,0,0,0,0
6002276,0,0,1,0,0,0,0
6002278,0,0,1,0,0,0,0
6002278,0,0,1,0,0,0,0
6002278,0,0,1,0,0,0,0
6002278,0,0,1,0,0,0,0
6002278,0,0,1,0,0,0,0
6002279,0,0,1,0,0,0,0
6002301,0,0,1,0,0,0,0
6002340,0,0,1,0,0,0,0
6002348,0,0,1,0,0,0,0
6002351,0,0,1,0,0,0,0
6002351,0,0,1,0,0,0,0
6002353,0,0,1,0,0,0,0
6002360,0,0,1,0,0,0,0
6002367,0,0,1,0,0,0,0
6002367,0,0,1,0,0,0,0
6002371,0,0,1,0,0,0,0
6002371,0,0,1,0,0,0,0
6002371,0,0,1,0,0,0,0
6002371,0,0,1,0,0,0,0
6002371,0,0,1,0,0,0,0
6002371,0,0,1,0,0,0,0
6002395,0,0,1,0,0,0,0
6002395,0,0,1,0,0,0,0
6002395,0,0,1,0,0,0,0
6002456,0,0,0,1,0,0,1
6002456,0,0,0,1,0,0,1
6002458,0,0,0,1,0,0,0
6002458,0,0,0,1,0,0,0
6002465,0,0,0,1,0,0,0
6002470,0,0,0,1,0,0,1
6002476,0,0,0,1,0,0,0
6002476,0,0,0,1,0,0,0
6002481,0,0,0,1,0,0,1
6002481,0,0,0,1,0,0,1
6002481,0,0,0,1,0,0,1
6002481,0,0,0,1,0,0,1
6002484,0,0,0,1,0,0,1
6002484,0,0,0,1,0,0,1
6002484,0,0,0,1,0,0,1
6002484,0,0,0,1,0,0,1
6002484,0,0,0,1,0,0,1
6002484,0,0,0,1,0,0,1
6002485,0,0,0,1,0,0,1
6002485,0,0,0,1,0,0,1
6002485,0,0,0,1,0,0,1
6002488,0,0,0,1,0,0,1
6002488,0,0,0,1,0,0,1
6002488,0,0,0,1,0,0,1
6002488,0,0,0,1,0,0,1
6002488,0,0,0,1,0,0,1
6002488,0,0,0,1,0,0,1
6002489,0,0,0,1,0,0,0
6002489,0,0,0,1,0,0,0
6002489,0,0,0,1,0,0,0
6002489,0,0,0,1,0,0,0
6002489,0,0,0,1,0,0,0
6002489,0,0,0,1,0,0,0
6002489,0,0,0,1,0,0,0
6002490,0,0,0,1,0,0,0
6002490,0,0,0,1,0,0,0
6002490,0,0,0,1,0,0,0
6002490,0,0,0,1,0,0,0
6002490,0,0,0,1,0,0,0
6002493,0,0,0,1,0,0,0
6002493,0,0,0,1,0,0,0
6002493,0,0,0,1,0,0,0
6002493,0,0,0,1,0,0,0
6002494,0,0,0,1,0,0,0
6002496,0,0,0,1,0,1,1
6002496,0,0,0,1,0,1,1
6002496,0,0,0,1,0,1,1
6002496,0,0,0,1,0,1,1
6002496,0,0,0,1,0,1,1
6002496,0,0,0,1,0,1,1
6002501,0,0,0,0,0,1,1
6002503,0,0,0,0,0,0,1
6002503,0,0,0,0,0,0,1
6002503,0,0,0,0,0,0,1
6002508,0,0,0,1,0,1,0
6002508,0,0,0,1,0,1,0
6002508,0,0,0,1,0,1,0
6002508,0,0,0,1,0,1,0
6002523,0,0,0,1,0,0,1
6002523,0,0,0,1,0,0,1
6002523,0,0,0,1,0,0,1
6002530,0,0,0,0,0,0,1
6002530,0,0,0,0,0,0,1
6002531,0,0,0,0,0,0,1
6002531,0,0,0,0,0,0,1
6002531,0,0,0,0,0,0,1
6002531,0,0,0,0,0,0,1
6002534,0,0,0,1,0,0,1
6002534,0,0,0,1,0,0,1
6002534,0,0,0,1,0,0,1
6002534,0,0,0,1,0,0,1
6002534,0,0,0,1,0,0,1
6002534,0,0,0,1,0,0,1
6002534,0,0,0,1,0,0,1
6002535,0,0,0,1,0,0,1
6002535,0,0,0,1,0,0,1
6002536,0,0,1,1,0,0,0
6002554,0,0,0,0,0,0,1
6002554,0,0,0,0,0,0,1
6002560,0,0,0,0,0,0,1
6002560,0,0,0,0,0,0,1
6002562,0,0,0,1,0,0,1
6002562,0,0,0,1,0,0,1
6002562,0,0,0,1,0,0,1
6002564,0,0,0,0,0,0,1
6002564,0,0,0,0,0,0,1
6002564,0,0,0,0,0,0,1
6002564,0,0,0,0,0,0,1
6002564,0,0,0,0,0,0,1
6002569,0,0,1,0,0,0,1
6002569,0,0,1,0,0,0,1
6002569,0,0,1,0,0,0,1
6002577,0,0,0,0,0,0,1
6002577,0,0,0,0,0,0,1
6002577,0,0,0,0,0,0,1
6002577,0,0,0,0,0,0,1
6002577,0,0,0,0,0,0,1
6002577,0,0,0,0,0,0,1
6002577,0,0,0,0,0,0,1
6002577,0,0,0,0,0,0,1
6002582,0,0,0,0,0,0,1
6002582,0,0,0,0,0,0,1
6002582,0,0,0,0,0,0,1
6002582,0,0,0,0,0,0,1
6002585,0,0,0,0,0,0,1
6002585,0,0,0,0,0,0,1
6002585,0,0,0,0,0,0,1
6002585,0,0,0,0,0,0,1
6002586,0,0,0,0,0,0,1
6002593,0,0,1,1,0,0,1
6002595,0,0,1,1,0,0,1
6002598,0,0,1,1,0,0,1
6002598,0,0,1,1,0,0,1
6002598,0,0,1,1,0,0,1
6002601,0,0,0,1,0,0,1
6002601,0,0,0,1,0,0,1
6002602,0,0,1,1,0,0,1
6002602,0,0,1,1,0,0,1
6002602,0,0,1,1,0,0,1
6002602,0,0,1,1,0,0,1
6002602,0,0,1,1,0,0,1
6002602,0,0,1,1,0,0,1
6002602,0,0,1,1,0,0,1
6002602,0,0,1,1,0,0,1
6002602,0,0,1,1,0,0,1
6002602,0,0,1,1,0,0,1
6002602,0,0,1,1,0,0,1
6002602,0,0,1,1,0,0,1
6002602,0,0,1,1,0,0,1
6002602,0,0,1,1,0,0,1
6002632,0,0,0,1,0,0,0
6002635,0,0,0,1,0,0,0
6002635,0,0,0,1,0,0,0
6002636,0,0,0,1,0,0,0
6002636,0,0,0,1,0,0,0
6002636,0,0,0,1,0,0,0
6002636,0,0,0,1,0,0,0
6002636,0,0,0,1,0,0,0
6002636,0,0,0,1,0,0,0
6002636,0,0,0,1,0,0,0
6002637,0,0,0,1,0,0,0
6002637,0,0,0,1,0,0,0
6002641,0,0,0,1,0,0,0
6002644,0,0,0,1,0,0,0
6002644,0,0,0,1,0,0,0
6002644,0,0,0,1,0,0,0
6002645,0,0,0,1,0,0,0
6002645,0,0,0,1,0,0,0
6002647,0,0,0,1,0,0,0
6002648,0,0,0,1,0,0,0
6002648,0,0,0,1,0,0,0
6002661,0,0,0,1,0,0,0
6002661,0,0,0,1,0,0,0
6002664,0,0,0,1,0,0,0
6002666,0,0,0,1,0,0,0
6002666,0,0,0,1,0,0,0
6002666,0,0,0,1,0,0,0
6002666,0,0,0,1,0,0,0
6002667,0,0,0,1,0,0,0
6002667,0,0,0,1,0,0,0
6002667,0,0,0,1,0,0,0
6002667,0,0,0,1,0,0,0
6002667,0,0,0,1,0,0,0
6002672,0,0,0,1,0,0,0
6002672,0,0,0,1,0,0,0
6002672,0,0,0,1,0,0,0
6002672,0,0,0,1,0,0,0
6002672,0,0,0,1,0,0,0
6002672,0,0,0,1,0,0,0
6002675,0,0,0,1,0,0,0
6002675,0,0,0,1,0,0,0
6002675,0,0,0,1,0,0,0
6002675,0,0,0,1,0,0,0
6002676,0,0,0,1,0,0,0
6002676,0,0,0,1,0,0,0
6002676,0,0,0,1,0,0,0
6002676,0,0,0,1,0,0,0
6002676,0,0,0,1,0,0,0
6002676,0,0,0,1,0,0,0
6002676,0,0,0,1,0,0,0
6002697,0,0,0,1,0,0,0
6002697,0,0,0,1,0,0,0
6002697,0,0,0,1,0,0,0
6002700,0,0,0,1,0,0,0
6002700,0,0,0,1,0,0,0
6002700,0,0,0,1,0,0,0
6002700,0,0,0,1,0,0,0
6002711,0,0,0,1,0,0,0
6002711,0,0,0,1,0,0,0
6002711,0,0,0,1,0,0,0
6002711,0,0,0,1,0,0,0
6002711,0,0,0,1,0,0,0
6002713,0,0,0,1,0,0,0
6002713,0,0,0,1,0,0,0
6002715,0,0,0,1,0,0,0
6002715,0,0,0,1,0,0,0
6002715,0,0,0,1,0,0,0
6002715,0,0,0,1,0,0,0
6002715,0,0,0,1,0,0,0
6002715,0,0,0,1,0,0,0
6002729,0,0,0,1,0,0,0
6002736,0,0,0,1,0,0,0
6002736,0,0,0,1,0,0,0
6002736,0,0,0,1,0,0,0
6002736,0,0,0,1,0,0,0
6002736,0,0,0,1,0,0,0
6002736,0,0,0,1,0,0,0
6002739,0,0,0,1,0,0,0
6002739,0,0,0,1,0,0,0
6002739,0,0,0,1,0,0,0
6002739,0,0,0,1,0,0,0
6002739,0,0,0,1,0,0,0
6002740,0,0,0,1,0,0,0
6002740,0,0,0,1,0,0,0
6002740,0,0,0,1,0,0,0
6002758,0,1,1,0,0,0,0
6002803,0,0,0,1,0,0,0
6002803,0,0,0,1,0,0,0
6002804,0,0,0,1,0,0,0
6002809,0,0,1,0,0,0,0
6002809,0,0,1,0,0,0,0
6002809,0,0,1,0,0,0,0
6002809,0,0,1,0,0,0,0
6002839,0,0,1,0,0,0,1
6002839,0,0,1,0,0,0,1
6002853,0,0,1,0,0,0,0
6002853,0,0,1,0,0,0,0
6002884,0,1,1,1,0,0,1
6002884,0,1,1,1,0,0,1
6002884,0,1,1,1,0,0,1
6002887,0,0,1,0,0,0,0
6002887,0,0,1,0,0,0,0
6003327,0,1,1,0,0,0,0
6003328,0,1,1,0,0,0,0
6003330,0,1,1,0,0,0,0
6003332,0,0,1,0,0,0,0
6003332,0,0,1,0,0,0,0
6003332,0,0,1,0,0,0,0
6003332,0,0,1,0,0,0,0
6003339,0,0,1,0,0,0,0
6003339,0,0,1,0,0,0,0
6003339,0,0,1,0,0,0,0
6003339,0,0,1,0,0,0,0
6003349,0,1,1,0,0,0,0
6003349,0,1,1,0,0,0,0
6003349,0,1,1,0,0,0,0
6003349,0,1,1,0,0,0,0
6003349,0,1,1,0,0,0,0
6003349,0,1,1,0,0,0,0
6003349,0,1,1,0,0,0,0
6003352,0,0,1,0,0,0,0
6003352,0,0,1,0,0,0,0
6003352,0,0,1,0,0,0,0
6003357,1,1,0,0,0,0,0
6003358,1,1,0,0,0,0,0
6003358,1,1,0,0,0,0,0
6003358,1,1,0,0,0,0,0
6003390,0,1,0,0,0,0,0
6003390,0,1,0,0,0,0,0
6003390,0,1,0,0,0,0,0
6003390,0,1,0,0,0,0,0
6003390,0,1,0,0,0,0,0
6003390,0,1,0,0,0,0,0
6003394,0,1,0,0,0,0,0
6003394,0,1,0,0,0,0,0
6003412,0,1,0,0,0,0,0
6003425,0,1,0,0,0,0,0
6003430,0,1,0,0,0,0,0
6003430,0,1,0,0,0,0,0
6003430,0,1,0,0,0,0,0
6003431,0,1,0,0,0,0,0
6003431,0,1,0,0,0,0,0
6003440,0,1,0,0,0,0,0
6003440,0,1,0,0,0,0,0
6003442,0,1,0,0,0,0,0
6003442,0,1,0,0,0,0,0
6003445,0,1,0,0,0,0,0
6003447,0,1,0,0,0,0,0
6003447,0,1,0,0,0,0,0
6003448,0,0,1,0,0,0,0
6003464,0,1,0,0,0,0,0
6003464,0,1,0,0,0,0,0
6003476,0,1,1,0,0,0,0
6003483,0,1,0,0,0,0,0
6003483,0,1,0,0,0,0,0
6003483,0,1,0,0,0,0,0
6003484,0,1,0,0,0,0,0
6003490,1,1,0,0,0,0,0
6003490,1,1,0,0,0,0,0
6003490,1,1,0,0,0,0,0
6003499,0,1,1,0,0,0,0
6003499,0,1,1,0,0,0,0
6003499,0,1,1,0,0,0,0
6003499,0,1,1,0,0,0,0
6003499,0,1,1,0,0,0,0
6003499,0,1,1,0,0,0,0
6003499,0,1,1,0,0,0,0
6003499,0,1,1,0,0,0,0
6003504,0,1,0,0,0,0,0
6003504,0,1,0,0,0,0,0
6003504,0,1,0,0,0,0,0
6003504,0,1,0,0,0,0,0
6003511,0,1,0,0,0,0,0
6003527,0,1,0,0,0,0,0
6003529,0,1,0,0,0,0,0
6003529,0,1,0,0,0,0,0
6003529,0,1,0,0,0,0,0
6003529,0,1,0,0,0,0,0
6003536,0,1,0,0,0,0,0
6003555,0,1,0,0,0,0,0
6003555,0,1,0,0,0,0,0
6003557,0,1,0,0,0,0,0
6003558,0,1,0,0,0,0,0
6003558,0,1,0,0,0,0,0
6003558,0,1,0,0,0,0,0
6003558,0,1,0,0,0,0,0
6003558,0,1,0,0,0,0,0
6003560,0,1,0,0,0,0,0
6003563,0,1,1,0,0,0,0
6003563,0,1,1,0,0,0,0
6003563,0,1,1,0,0,0,0
6003564,0,0,1,0,0,0,0
6003564,0,0,1,0,0,0,0
6003564,0,0,1,0,0,0,0
6003564,0,0,1,0,0,0,0
6003564,0,0,1,0,0,0,0
6003564,0,0,1,0,0,0,0
6003571,1,1,1,0,0,0,0
6003571,1,1,1,0,0,0,0
